cik,symbol,root,company_name,cusip,figi,class_figi,exchange,related,sector,industry,sic,sic_name,sector_etf,industry_etf,mkt_cap,employees,shares_out,ipo_date,win_rate,total_count,recent_count,avg_abs_return,max_return,min_return,fiscal_year_end_month,fiscal_year_end_day
908255,BWA,BWA,BORGWARNER INC,099724106,BBG000BJ49H3,BBG001S7F4D2,NYS,"['TSLA', 'GM', 'MGA', 'ALSN', 'LEA', 'MGA', 'DAN', 'ALV', 'APTV', 'ADNT']",ConsumerCyclical,AutoParts,3714,MOTOR VEHICLE PARTS & ACCESSORIES,XLY,CARZ,6564894520.559999,38300,218700000,1993-08-12,0.456043956,182,135,1.2986377198275862,8.118846000000001,-14.901596,3,31
875320,VRTX,VRTX,VERTEX PHARMACEUTICALS INC,92532F100,BBG000C1S2X2,BBG001S68LJ8,NAS,"['CRSP', 'MRNA', 'BLUE', 'LLY', 'ABBV', 'GOOG', 'AMZN', 'AXSM', 'ISRG', 'PFE']",Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,1.20864E+11,5400,257529999,1991-07-31,0.5235294117647059,340,210,1.0698871688311689,6.344066,-5.954539,12,31
1020859,UNFI,UNFI,UNITED NATURAL FOODS INC,911163103,BBG000BXB1M5,BBG001S7B0Y1,NYS,"['MED', 'CHEF']",ConsumerDefensive,FoodDistribution,5141,"WHOLESALE-GROCERIES, GENERAL LINE",XLP,PBJ,1784989929.4199998,28333,59920000,1996-11-01,0.6044776119402985,134,82,3.2142142,13.806087000000002,-25.29028,8,3
731766,UNH,UNH,UNITEDHEALTH GROUP INC,91324P102 910581107,BBG000CH5208,BBG001S6WCJ1,NYS,"['HUM', 'CNC', 'JNJ', 'CI', 'ALKS', 'MOH', 'MEDP', 'ANTM', 'ELV', 'HCA']",Healthcare,HealthcarePlans,6324,HOSPITAL & MEDICAL SERVICE PLANS,XLV,IHF,4.86669E+11,440000,923420000,1991-10-10,0.5605381165919282,446,320,0.6308509677419355,5.391088,-4.448838,12,31
100885,UNP,UNP,UNION PACIFIC CORP,907818108,BBG000BW3299,BBG001S5X2M0,NYS,"['NSC', 'UPS', 'JBHT', 'CP', 'CNI', 'CSX', 'AAL', 'NSC', 'CSX', 'CP']",Industrials,Railroads,4011,"RAILROADS, LINE-HAUL OPERATING",XLI,IYT,1.47698E+11,31052,610120000,1969-06-20,0.4424083769633508,382,254,0.6999868193548388,8.205332,-3.757165,12,31
74208,UDR,UDR,UDR INC,902653104 910197102,BBG000C41023,BBG001S6KCT3,NYS,"['ESS', 'MAA', 'EQR', 'AVB', 'ESS', 'MAA', 'CPT', 'IRT', 'INVH', 'AMH']",RealEstate,REITResidential,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,REZ,14149430767,1410,329820000,1990-05-07,0.6106870229007634,131,88,0.6985617307692308,1.918385,-4.465889,12,31
1037540,BXP,BXP,BXP INC,101121101,BBG000BS5CM9,BBG001S9TWV1,NYS,"['ARE', 'SLG', 'VNO', 'CCI', 'EXR', 'KRC', 'DEI', 'VNO', 'HIW', 'CUZ']",RealEstate,REITOffice,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,IYR,11500972100,836,158110000,1997-06-18,0.5492957746478874,142,107,0.9445473953488372,3.577179,-8.905945,12,31
352915,UHS,UHS,UNIVERSAL HEALTH SERVICES INC,913903100,BBG000CB8Q50,BBG001S6S976,NYS,"['HCA', 'ACHC', 'THC', 'ITGR', 'ELV', 'CYH', 'HUM', 'HCA', 'THC']",Healthcare,MedicalCareFacilities,8062,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC",XLV,IHF,12396924229,96700,58720000,1991-06-07,0.4861111111111111,144,99,1.2529191675977651,10.13055,-9.843318,12,31
885725,BSX,BSX,BOSTON SCIENTIFIC CORP,101137107,BBG000C0LW92,BBG001S63L94,NYS,"['MMSI', 'ALGN', 'ECL', 'HOLX', 'DVA', 'AMN', 'HQY', 'HCA', 'MDT', 'CAH']",Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,1.5512E+11,48000,1473830000,1992-05-18,0.4756944444444444,288,178,0.9212601920731708,7.536469,-6.319921,12,31
912615,URBN,URBN,URBAN OUTFITTERS INC,917047102,BBG000BL79J3,BBG001S7H9K1,NAS,"['BOOT', 'DKS', 'AEO', 'ANF', 'BKE', 'SHOO']",ConsumerCyclical,ApparelRetail,5651,RETAIL-FAMILY CLOTHING STORES,XLY,XRT,5222884652.400001,28000,92280000,1993-11-17,0.5412371134020618,194,100,2.4739184135021097,15.770182,-8.446001,1,31
38777,BEN,BEN,FRANKLIN RESOURCES INC,354613101,BBG000BD0TF8,BBG001S5P3W6,NYS,"['IVZ', 'TROW', 'CNS', 'LAZ', 'AB', 'VCTR', 'BLK', 'VRTS', 'IVZ', 'TROW']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,10733880670,10100,525400000,1986-12-05,0.6260869565217392,115,88,1.2521623819444443,9.091245,-7.763765,9,30
10795,BDX,BDX,BECTON DICKINSON & CO,075887109,BBG000BCZYD3,BBG001S5P374,NYS,"['HSIC', 'AMN', 'HOLX', 'MCK', 'DVA', 'CAH', 'COO', 'TMO', 'ABC']",Healthcare,MedicalInstrumentsAndSupplies,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,65998076517,74000,290010000,1963-09-25,0.5537190082644629,242,149,0.9800104166666668,6.702208,-8.985427,9,30
1067701,URI,URI,UNITED RENTALS INC,911363109,BBG000BXMFC3,BBG001SBGZ25,NYS,"['OTIS', 'OC', 'STRL', 'DY', 'ACA', 'SKY', 'BLD', 'HRI', 'TEX', 'ITT']",Industrials,RentalAndLeasingServices,7359,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",XLI,IYJ,48372967488.600006,27900,65310000,1997-12-18,0.544973545,189,143,1.11063,7.0205090000000006,-7.360151,12,31
14272,BMY,BMY,BRISTOL MYERS SQUIBB CO,110122108,BBG000DQLV23,BBG001S8N8J6,NYS,"['MRK', 'PFE', 'ABBV', 'AMGN', 'JNJ', 'LLY', 'GILD', 'EXEL', 'VRTX', 'BLUE']",Healthcare,DrugManufacturersGeneral,2834,PHARMACEUTICAL PREPARATIONS,XLV,IHE,1.15302E+11,34100,2028180000,1952-06-23,0.5128205128205128,468,299,0.6448258486590039,4.030120999999999,-5.137561,12,31
16058,CACI,CACI,CACI INTERNATIONAL INC,127190304,BBG000KQY8Y7,BBG001SF9NK1,NYS,"['BILL', 'SAIC', 'LDOS', 'BAH']",Technology,InformationTechnologyServices,7373,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,XLK,IGV,8433857417,24000,22420000,1979-03-30,0.5390625,128,59,1.1495787375886524,6.543533,-7.235567,9,30
23217,CAG,CAG,CONAGRA BRANDS INC,205887102,BBG000BDXGP9,BBG001S5PGY5,NYS,"['LW', 'MDLZ', 'CPB', 'KHC', 'SJM', 'MKC', 'POST', 'CHEF', 'STZ', 'K']",ConsumerDefensive,PackagedFoods,2000,FOOD AND KINDRED PRODUCTS,XLP,PBJ,11847093867,18500,477320000,1976-01-12,0.5133333333333333,150,105,1.082436759162304,5.370179,-5.00777,5,26
721371,CAH,CAH,CARDINAL HEALTH INC,14149Y108,BBG000D898T9,BBG001S7PC34,NYS,"['COR', 'MCK', 'MMSI', 'AMN', 'HOLX', 'ABC', 'ELV', 'ITGR', 'PDCO', 'HAE']",Healthcare,MedicalDistribution,5122,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",XLV,IHF,31023122676,48000,243570000,1994-09-07,0.6178343949044586,157,110,1.5902170572916667,6.074987999999999,-15.439983,6,30
1390777,BK,BK,BANK OF NEW YORK MELLON CORP,064058100 064057102,BBG000BD8PN9,BBG001S5P6Q6,NYS,"['STT', 'USB', 'NTRS', 'STT', 'NTRS', 'BAC', 'FITB', 'PRU', 'AMP', 'HBAN']",FinancialServices,AssetManagement,6022,STATE COMMERCIAL BANKS,XLF,IAI,62637769700.00001,52000,737960000,1969-12-04,0.5166666666666667,180,130,0.9458360508474576,4.861147,-8.51407,12,31
887596,CAKE,CAKE,CHEESECAKE FACTORY INC,163072101,BBG000CS8TM8,BBG001S71Q75,NAS,"['PZZA', 'BJRI', 'BLMN', 'DIN', 'EAT', 'TXRH', 'CBRL', 'DENN', 'DRI', 'PLAY']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,EATZ,2720927899.6800003,47900,51040000,1983-12-07,0.5798816568047337,169,111,2.1319245267857143,16.578335000000003,-10.017521,12,31
105016,WSO,WSO,WATSCO INC,942622200,BBG000DJN7L9,BBG001S82CQ2,NYS,"['FIX', 'MLM', 'OTIS', 'LII', 'PNR', 'FAST', 'GWW', 'GGG', 'CARR', 'ITW']",Industrials,IndustrialDistribution,5070,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,XLI,IYJ,18782727562,7425,34830000,1994-06-16,0.6206896551724138,87,72,1.4165221206896552,8.623407,-7.168471,12,31
877212,ZBRA,ZBRA,ZEBRA TECHNOLOGIES CORP,989207105,BBG000CC7LQ7,BBG001S6SX73,NAS,"['TRMB', 'CGNX', 'MCHP', 'MKSI', 'APH', 'ADI', 'TXN', 'ITT', 'TEL', 'CSQ']",Technology,CommunicationEquipment,3560,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,XLK,SOXX,18687867826,9750,51420000,1991-08-15,0.5,146,92,1.7202326892655366,10.28598,-12.068762,12,31
915913,ALB,ALB,ALBEMARLE CORP,012653101,BBG000BJ26K7,BBG001S7SBP9,NYS,"['CBT', 'NTR', 'CMC', 'ASIX', 'CC', 'FMC', 'KOP', 'CE', 'TSLA', 'HUN']",BasicMaterials,SpecialtyChemicals,2821,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",XLB,IYM,9094096028,9000,117540000,1994-02-22,0.5705329153605015,319,218,1.424622989637306,9.839521,-5.80083,12,31
105770,WST,WST,WEST PHARMACEUTICAL SERVICES INC,955306105 953348109,BBG000BX24N8,BBG001S5XK22,NYS,"['EHC', 'CHE', 'PKI']",Healthcare,MedicalInstrumentsAndSupplies,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,23325749229,10600,72540000,1980-10-27,0.5851063829787234,94,75,1.4973421962616824,17.536013,-16.679004,12,31
354190,AJG,AJG,ARTHUR J GALLAGHER & CO,363576109,BBG000BBHXQ3,BBG001S5NKC2,NYS,"['BRO', 'RYAN', 'WTW', 'ERIE', 'MMC', 'BRO', 'AON', 'WTW', 'L', 'CB']",FinancialServices,InsuranceBrokers,6411,"INSURANCE AGENTS, BROKERS & SERVICE",XLF,KIE,70622503000,52000,219100000,1987-12-01,0.5814814814814815,270,171,0.7832908269896195,4.739884,-3.53004,12,31
1041061,YUM,YUM,YUM BRANDS INC,988498101 895953107,BBG000BH3GZ2,BBG001S7JQ30,NYS,"['WEN', 'CMG', 'YUMC', 'ARCO', 'PZZA', 'QSR', 'CAKE', 'MCD']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,EATZ,40063555360,35000,279070000,1997-09-17,0.5481481481481482,270,173,0.7598664890282132,5.531265,-6.970952,3,22
104169,WMT,WMT,WALMART INC,931142103,BBG000BWXBC2,BBG001S5XH92,NYS,"['TGT', 'AMZN', 'COST', 'HD', 'KR', 'ROST', 'DG', 'GOOGL', 'LOW', 'SHOP']",ConsumerDefensive,DiscountStores,5331,RETAIL-VARIETY STORES,XLP,XRT,8.12577E+11,2100000,8033390000,1970-10-01,0.5209080047789725,837,543,0.6104372542885973,3.611956,-9.447286,4,30
1034670,ALV,ALV,AUTOLIV INC,052800109,BBG000BVLRY8,BBG001S9YRV6,NYS,"['BWA', 'LEA', 'MGA', 'ADNT', 'APTV', 'BWA', 'VC', 'DAN', 'GNTX', 'STLA']",ConsumerCyclical,AutoParts,3714,MOTOR VEHICLE PARTS & ACCESSORIES,XLY,CARZ,7356200594,68700,78750000,1997-04-28,0.5441176470588235,204,137,0.9120930038910504,9.695592,-5.485547,12,31
1800,ABT,ABT,ABBOTT LABORATORIES,002824100,BBG000B9ZXB4,BBG001S5N9M6,NYS,"['ISRG', 'DXCM', 'ABBV', 'MDT', 'ITGR', 'ELV', 'JNJ', 'BSX', 'TSLA', 'TMO']",Healthcare,MedicalDevices,2834,PHARMACEUTICAL PREPARATIONS,XLV,IHI,2.23866E+11,114000,1734460000,1949-04-19,0.4853932584269663,445,265,0.6664598827977316,5.058965,-7.925146,12,31
899051,ALL,ALL,ALLSTATE CORP,020002101,BBG000BVMGF2,BBG001S9BM06,NYS,"['PGR', 'ACGL', 'THG', 'L', 'PGR', 'TRV']",FinancialServices,InsurancePropertyAndCasualty,6331,"FIRE, MARINE & CASUALTY INSURANCE",XLF,KIE,50413600000,53400,264800000,1993-06-03,0.5812807881773399,203,148,0.8112785354330709,3.905456,-6.079043,12,31
1520262,ALKS,ALKS,ALKERMES PLC,G01767105 01642T108,,,NAS,"['MEDP', 'AMN', 'OMCL', 'ABEO']",Healthcare,DrugManufacturersSpecialtyAndGeneric,2834,PHARMACEUTICAL PREPARATIONS,XLV,XPH,5342316788,2100,169220000,1991-07-16,0.5772357723577236,123,72,2.038114433,10.901501,-10.484716,12,31
766421,ALK,ALK,ALASKA AIR GROUP INC,011659109,BBG000BBL0Y1,BBG001S5NLG6,NYS,"['UAL', 'AAL', 'ALGT', 'LUV', 'DAL', 'SKYW', 'BA', 'JBLU', 'DAL', 'UAL']",Industrials,Airlines,4512,"AIR TRANSPORTATION, SCHEDULED",XLI,JETS,9347209588,23784,126950000,1983-01-03,0.4526315789473684,190,115,1.0602527848101266,4.681857,-6.850366,9,30
1750,AIR,AIR,AAR CORP,000361105,BBG000BBGQF1,BBG001S5NJX2,NYS,"['HXL', 'RTX', 'CW', 'MOG.A', 'HWM', 'HXL', 'HEI', 'IOSP', 'CW', 'AIN']",Industrials,AerospaceAndDefense,3720,AIRCRAFT & PARTS,XLI,ITA,2384949410,5000,35430000,1980-11-17,0.6041666666666666,96,56,2.629768883928571,10.710343,-8.759976,5,31
1002910,AEE,AEE,AMEREN CORP,023608102 906548102 125539106,BBG000B9X8C0,BBG001S5NF24,NYS,"['DUK', 'AEP', 'ED', 'NI', 'NEE', 'CMS', 'PEG', 'ETR', 'DTE', 'ES']",Utilities,UtilitiesRegulatedElectric,4931,ELECTRIC & OTHER SERVICES COMBINED,XLU,IDU,25903612000,9372,266670000,1998-01-02,0.5298013245033113,151,105,0.6650333193717278,17.45127,-5.622669,9,30
927003,AEIS,AEIS,ADVANCED ENERGY INDUSTRIES INC,007973100,BBG000FKMP26,BBG001S8L5Z6,NAS,"['UCTT', 'ICHR', 'MKSI', 'AMAT', 'MCHP', 'LRCX', 'DIOD', 'TER', 'ACLS', 'KLAC']",Industrials,ElectricalEquipmentAndParts,3679,"ELECTRONIC COMPONENTS, NEC",XLI,IYJ,4207704853,10000,37670000,1995-11-17,0.4555555555555555,90,55,2.044024100917431,7.56596,-7.190155,12,31
796343,ADBE,ADBE,ADOBE INC,00724F101,BBG000BB5006,BBG001S5NCQ5,NAS,"['GOOGL', 'MSFT', 'GOOG', 'FDX', 'CRM', 'META', 'AMZN', 'NVDA', 'LEN', 'TSLA']",Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,1.88519E+11,30709,435310000,1986-08-20,0.5151033386327504,629,458,0.7769110800000002,9.467554,-7.109189,11,29
769397,ADSK,ADSK,AUTODESK INC,052769106,BBG000BM7HL0,BBG001S5SCD4,NAS,"['ANSS', 'INTU', 'CSQ', 'SNPS', 'CDNS', 'NOW', 'PTC', 'PCOR', 'CRM', 'BSY']",Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,64900388991,14100,215000000,1985-07-01,0.5377358490566038,318,229,1.2723148097560977,7.549084000000001,-14.272595,1,31
917251,ADC,ADC,AGREE REALTY CORP,008492100,BBG000BC9DK0,BBG001S6RY81,NYS,"['O', 'VICI', 'WMT', 'EPRT', 'TSCO', 'NNN', 'PLD', 'WPC', 'MAA', 'DG']",RealEstate,REITRetail,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,SRET,7914591327,72,103520000,1994-04-15,0.5730337078651685,89,71,0.7010317232142856,4.859869,-2.46413,12,31
818479,XRAY,XRAY,DENTSPLY SIRONA INC,24906P109 249030107,BBG000BX57K1,BBG001S5XLV8,NAS,"['COO', 'MMSI']",Healthcare,MedicalInstrumentsAndSupplies,3843,DENTAL EQUIPMENT & SUPPLIES,XLV,IHI,3729104696,15000,198780000,1983-05-12,0.5390625,128,85,2.0443481176470586,9.852398,-17.062062,12,31
7084,ADM,ADM,ARCHER-DANIELS-MIDLAND CO,039483102,BBG000BB6WG8,BBG001S5ND74,NYS,"['CTVA', 'MPC', 'MCK', 'BG', 'AGRO', 'BG']",ConsumerDefensive,FarmProducts,2070,FATS & OILS,XLP,MOO,21879779201,41802,494440000,1945-09-10,0.5576923076923077,208,140,0.7849883153526971,4.932745,-3.567044,12,31
6281,ADI,ADI,ANALOG DEVICES INC,032654105,BBG000BB6G37,BBG001S5ND38,NAS,"['ACLS', 'ON', 'AMD', 'ANET', 'CSCO', 'CRM', 'AVGO', 'AVT', 'AAPL', 'NVDA']",Technology,Semiconductors,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,SOXX,1.01814E+11,24000,496110000,1979-04-03,0.4931506849315068,292,204,0.8726332054794521,4.501563,-5.536865,11,2
1770450,XRX,XRX,XEROX HOLDINGS CORP,984121103 98421M106 984121608,BBG00NNG2ZJ8,BBG00NNG2ZK6,NAS,[],Technology,InformationTechnologyServices,3577,"COMPUTER PERIPHERAL EQUIPMENT, NEC",XLK,IGV,976814750,17300,124370000,1961-07-11,0.4558823529411764,136,61,1.896711604938272,9.623518,-17.049687,12,31
5272,AIG,AIG,AMERICAN INTERNATIONAL GROUP INC,026874784 026874107,BBG000BBDZG3,BBG001S5NJG1,NYS,"['AIZ', 'MET', 'PRU', 'CNO', 'ORI', 'RDN', 'ACGL', 'MTG', 'CB', 'PRU']",FinancialServices,InsuranceDiversified,6331,"FIRE, MARINE & CASUALTY INSURANCE",XLF,KIE,46589334619,25200,623770000,1984-10-10,0.4935897435897436,156,101,1.0927081157894736,9.411233,-9.038562,12,31
110471,WWW,WWW,WOLVERINE WORLD WIDE INC,978097103,BBG000BX2YN2,BBG001S5XKW9,NYS,[],ConsumerCyclical,FootwearAndAccessories,3140,"FOOTWEAR, (NO RUBBER)",XLY,XRT,1676601891,4100,80070000,1969-05-15,0.6631578947368421,95,66,3.284372603305785,13.348826,-22.761347,3,28
1163302,X,X,UNITED STATES STEEL CORP,912909108 90337T101,BBG000BX3TD3,BBG001S5XL75,NYS,"['NUE', 'CRS', 'CLF', 'ZEUS', 'CMC', 'CLF', 'STLD', 'NUE']",BasicMaterials,Steel,3312,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",XLB,SLX,8319090840.119999,21803,224850000,1991-05-06,0.5387931034482759,232,137,1.6281888664259927,21.39841,-9.293401,12,31
4977,AFL,AFL,AFLAC INC,001055102,BBG000BBBNC6,BBG001S5NGJ4,NYS,"['UNM', 'AMSF', 'EIG', 'TRUP', 'ALL', 'ACGL', 'MET', 'PRU', 'L', 'PFG']",FinancialServices,InsuranceLife,6321,ACCIDENT & HEALTH INSURANCE,XLF,KIE,56965271120,12785,555530000,1974-06-14,0.5873015873015873,126,90,0.7293399390243902,3.574105,-5.258051,3,31
100493,TSN,TSN,TYSON FOODS INC,902494103,BBG000DKCC19,BBG001S871D5,NYS,"['PPC', 'MED', 'FLO', 'BYND', 'COTY', 'SYY']",ConsumerDefensive,FarmProducts,2015,POULTRY SLAUGHTERING AND PROCESSING,XLP,MOO,20637901972,138000,286190000,1986-07-09,0.5849802371541502,253,139,1.3102054047619047,11.111768,-9.540478,9,28
851205,CGNX,CGNX,COGNEX CORP,192422103,BBG000BPBVW5,BBG001S5TC16,NAS,"['TRMB', 'ZBRA', 'TER', 'TEL', 'APH', 'ADI']",Technology,ScientificAndTechnicalInstruments,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",XLK,IYW,6553598811,2992,171520000,1989-07-20,0.5084745762711864,118,91,2.466881313,16.336564,-6.734497,12,31
874761,AES,AES,AES CORP,00130H105,BBG000C23KJ3,BBG001S6B1L5,NYS,"['CWEN', 'CWEN.A', 'NEE']",Utilities,UtilitiesDiversified,4991,COGENERATION SERVICES & SMALL POWER PRODUCERS,XLU,IDU,7515555845,9600,711030000,1991-06-27,0.6060606060606061,99,69,1.3222190079365082,7.892804999999999,-8.02145,12,31
4904,AEP,AEP,AMERICAN ELECTRIC POWER CO INC,025537101,BBG000BB9KF2,BBG001S5NFD2,NAS,"['CMS', 'ED', 'CNP', 'D', 'NEE', 'WEC', 'AES', 'CMS', 'LNT', 'WEC']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,IDU,53442931367,16800,532570000,1949-09-01,0.5238095238095238,189,155,0.6528561954887218,5.057789,-2.97618,12,31
1046311,CHH,CHH,CHOICE HOTELS INTERNATIONAL INC,169905106,BBG000BPBTL2,BBG001S997X6,NYS,"['VAC', 'HLT', 'PLYA', 'H', 'WH', 'MAR', 'HLT', 'H', 'HGV', 'TNL']",ConsumerCyclical,Lodging,7011,HOTELS & MOTELS,XLY,PEJ,7234985191,1800,46910000,1997-10-16,0.552,125,90,0.975232141,6.901885999999999,-6.42895,6,30
107263,WMB,WMB,WILLIAMS COMPANIES INC,969457100 969457142,BBG000BWVCP8,BBG001S5XH10,NYS,"['MUSA', 'MPLX', 'SUN', 'KMI', 'ET', 'LBRT', 'CVX', 'EPD', 'XOM', 'KMI']",Energy,OilAndGasMidstream,4922,NATURAL GAS TRANSMISSION,XLE,AMLP,68191519980,5601,1219010000,1987-06-02,0.6024844720496895,161,110,0.8951923366834171,5.35933,-11.786555,12,31
946581,TTWO,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,874054109,BBG000BS1YV5,BBG001S9TN41,NAS,"['EA', 'MSFT', 'RBLX', 'DIS']",CommunicationServices,ElectronicGamingAndMultimedia,7372,SERVICES-PREPACKAGED SOFTWARE,XLC,GAMR,36847008542,12371,175630000,1997-04-14,0.5445859872611465,314,217,1.2006189201030928,10.798915,-8.300879,3,31
771497,ABM,ABM,ABM INDUSTRIES INC,000957100,BBG000B9YYH7,BBG001S5N9B8,NYS,[],Industrials,SpecialtyBusinessServices,7340,SERVICES-TO DWELLINGS & OTHER BUILDINGS,XLI,IYJ,3314195607,117000,62200000,1984-07-19,0.5555555555555556,81,56,2.218022336538461,11.697684,-8.749685,10,31
1018840,ANF,ANF,ABERCROMBIE & FITCH CO,002896207,BBG000H9G7X2,BBG001S97027,NYS,"['AEO', 'URBN', 'DECK', 'BOOT', 'DKS', 'PLCE', 'FL', 'BURL', 'TPR', 'JWN']",ConsumerCyclical,ApparelRetail,5651,RETAIL-FAMILY CLOTHING STORES,XLY,XRT,5779258609,31700,50370000,1996-09-26,0.5234899328859061,149,107,2.4711844652406416,13.708923,-17.746889,2,3
783325,WEC,WEC,WEC ENERGY GROUP INC,92939U106 976657106,BBG000BWP7D9,BBG001S5XDC7,NYS,"['D', 'LNT', 'CMS', 'LNT', 'AEE', 'ED', 'DUK', 'AEP', 'XEL', 'EVRG']",Utilities,UtilitiesRegulatedElectric,4931,ELECTRIC & OTHER SERVICES COMBINED,XLU,IDU,32336734230,7000,317680000,1987-01-02,0.5572519083969466,131,110,0.6590972189349112,2.69406,-7.700036,12,31
1018724,AMZN,AMZN,AMAZON COM INC,023135106,BBG000BVPV84,BBG001S5PQL7,NAS,"['MSFT', 'GOOGL', 'GOOG', 'AAPL', 'TSLA', 'NVDA', 'META', 'NFLX', 'WMT', 'DIS']",ConsumerCyclical,InternetRetail,5961,RETAIL-CATALOG & MAIL-ORDER HOUSES,XLY,XRT,2428469681010.8003,1556000,10515010000,1997-05-15,0.4943132108486439,2286,1317,0.6834545931085043,10.286388,-10.543055,3,31
820313,APH,APH,AMPHENOL CORP,032095101 032094203,BBG000B9YJ35,BBG001S5NSK6,NYS,"['TEL', 'ETN', 'KLAC', 'AMAT', 'LRCX', 'ITT', 'NVT', 'ADI', 'MKSI', 'NXPI']",Technology,ElectronicComponents,3678,ELECTRONIC CONNECTORS,XLK,IYW,84151781048,95000,1205610000,1991-11-08,0.5681818181818182,132,92,0.8663996158940398,3.9173110000000007,-8.789535,12,31
106640,WHR,WHR,WHIRLPOOL CORP,963320106,BBG000BWSV34,BBG001S5XFS5,NYS,"['BC', 'MHK', 'MAS']",ConsumerCyclical,Furnishings,3630,HOUSEHOLD APPLIANCES,XLY,XHB,5613222172.599999,59000,55140000,1955-09-19,0.5378151260504201,119,60,1.552180355704698,11.423573,-7.765566,12,31
1013462,ANSS,ANSS,ANSYS INC,03662Q105,BBG000GXZ4W7,BBG001S926L8,NAS,"['CDNS', 'SNPS', 'ADSK', 'INTU', 'ALTR', 'NOW', 'MSFT', 'CSQ', 'NVDA', 'TYL']",Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,30106271448,6200,87300000,1996-06-20,0.4896551724137931,145,131,1.0162361505376345,6.647760999999999,-7.131172,12,31
1841666,APA,APA,APA CORP,037411105 03743Q108 037411600,BBG00YTS96G2,BBG00YTS96H1,NAS,"['FANG', 'OXY', 'EOG', 'MTDR', 'DVN', 'COP', 'FANG', 'HES', 'OVV', 'MGY']",Energy,OilAndGasEAndP,1311,CRUDE PETROLEUM & NATURAL GAS,XLE,XOP,8016761307,2271,369950000,1969-05-27,0.5201612903225806,248,165,1.5008643269230768,7.265034,-13.78968,12,31
320193,AAPL,AAPL,APPLE INC,037833100,BBG000B9XRY4,BBG001S5N8V8,NAS,"['MSFT', 'GOOGL', 'AMZN', 'GOOG', 'NVDA', 'TSLA', 'META', 'NFLX', 'DIS', 'BRK.B']",Technology,ConsumerElectronics,3571,ELECTRONIC COMPUTERS,XLK,IYW,3.41947E+12,164000,15022070000,1980-12-12,0.523723179,3309,2090,0.4886114837011033,6.698880000000001,-3.822209,9,28
106040,WDC,WDC,WESTERN DIGITAL CORP,958102105,BBG000BWNFZ9,BBG001S5XD28,NAS,"['STX', 'MU', 'STX', 'LRCX', 'AMAT', 'MKSI', 'KLAC']",Technology,ComputerHardware,3572,COMPUTER STORAGE DEVICES,XLK,IYW,22420728723,51000,347820000,1991-01-31,0.5662650602409639,249,158,1.6345686895424836,9.721733,-12.104536,6,28
107687,WGO,WGO,WINNEBAGO INDUSTRIES INC,974637100,BBG000BWS3F3,BBG001S5XFG8,NYS,"['REVG', 'THO', 'LCII', 'BC', 'CWH', 'PII', 'PATK', 'MBUU', 'HZO', 'MCFT']",ConsumerCyclical,RecreationalVehicles,3716,MOTOR HOMES,XLY,PEJ,1254000701,5700,28400000,1970-09-09,0.5416666666666666,120,76,1.8886882297297296,9.083277,-6.497388,8,31
793074,WERN,WERN,WERNER ENTERPRISES INC,950755108,BBG000BWPP85,BBG001S5XDR1,NAS,"['KNX', 'SNDR', 'LSTR', 'MRTN', 'JBHT', 'HTLD', 'HUBG', 'ODFL', 'ARCB']",Industrials,Trucking,4213,TRUCKING (NO LOCAL),XLI,FTXR,2130128947,9929,61810000,1986-06-27,0.539568345,139,84,1.178667276243094,4.374041,-8.242642,12,31
