Symbol,SymbolID,SymbolValue,Exchange,ShortName,PrimarySymbol,CompanyId,StandardName,LastPrice,LastVolume,MarketCap,StockType,StyleBox,StyleScore,SizeScore,FinancialHealthGrade,GrowthGrade,GrowthScore,EconomySphereCode,ProfitabilityGrade,ValueScore,IsShortable,ListingDate,SectorName,IndustryGroupName,IndustryName,SectorETF,IndustryGroupETF,IndustryETF,DollarVolume,QCSymbol,QCSymbolID,NewsSourceSymbol
DGX R735QTJ8XC9X,DGX R735QTJ8XC9X,DGX,NYS,Quest Diagnostics,DGX,0C000008OF,Quest Diagnostics Inc,137.26,2039242,1.52E+10,2,4,71.19423,136.15022,A,B,32.82917,2,C,52.32323,Yes,1998-01-02,Healthcare,MedicalDiagnosticsAndResearch,DiagnosticsAndResearch,XLV,IHI,IHI,2.80E+08,DGX,DGX R735QTJ8XC9X,DGX.BenzingaNews R735QTJ8XC9W
DLPH R735QTJ8XC9X,DLPH R735QTJ8XC9X,EBIX,NAS,Ebix,EBIX,0C00000B35,Ebix Inc,5.33,3238876,1.53E+08,6,7,-76.70854,-136.29678,D,B,33.68404,3,D,84.30743,Yes,1998-01-02,Technology,Software,SoftwareApplication,XLK,IGV,IGV,1.73E+07,DLPH,DLPH R735QTJ8XC9X,DLPH.BenzingaNews R735QTJ8XC9W
RS R735QTJ8XC9X,RS R735QTJ8XC9X,RS,NYS,Reliance Steel & Aluminum,RS,0C000008RE,Reliance Steel & Aluminum Co,269.87,387826,1.55E+10,3,4,85.22275,137.36681,A,B,41.33168,1,B,57.34536,Yes,1998-01-02,BasicMaterials,Steel,Steel,XLB,SLX,SLX,1.05E+08,RS,RS R735QTJ8XC9X,RS.BenzingaNews R735QTJ8XC9W
MMS R735QTJ8XC9X,MMS R735QTJ8XC9X,MMS,NYS,Maximus,MMS,0C0000089J,Maximus Inc,83.58,520305,4.97E+09,3,8,150.6674,71.79462,B,B,44.95396,3,D,45.36532,Yes,1998-01-02,Industrials,BusinessServices,SpecialtyBusinessServices,XLI,IYC,IYC,4.35E+07,MMS,MMS R735QTJ8XC9X,MMS.BenzingaNews R735QTJ8XC9W
MMM R735QTJ8XC9X,MMM R735QTJ8XC9X,MMM,NYS,3M,MMM,0C0000095Q,3M Co,107.04,5650550,5.91E+10,4,1,-16.39683,210.02608,C,C,26.81275,3,C,80.30515,Yes,1998-01-02,Industrials,Conglomerates,Conglomerates,XLI,IYJ,IYJ,6.05E+08,MMM,MMM R735QTJ8XC9X,MMM.BenzingaNews R735QTJ8XC9W
MMC R735QTJ8XC9X,MMC R735QTJ8XC9X,MMC,NYS,Marsh & McLennan,MMC,0C0000088G,Marsh & McLennan Companies Inc,191.27,2748476,9.23E+10,3,2,181.91772,243.45442,A,C,48.41985,1,A,48.4363,Yes,1998-01-02,FinancialServices,Insurance,InsuranceBrokers,XLF,KIE,KIE,5.26E+08,MMC,MMC R735QTJ8XC9X,MMC.BenzingaNews R735QTJ8XC9W
MLR R735QTJ8XC9X,MLR R735QTJ8XC9X,MLR,NYS,Miller Industries,MLR,0C000008F9,Miller Industries Inc,41.57,84751,4.71E+08,3,8,101.25468,-67.81414,B,C,74.5167,1,D,85.84,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoParts,XLY,CARZ,CARZ,3.52E+06,MLR,MLR R735QTJ8XC9X,MLR.BenzingaNews R735QTJ8XC9W
MLM R735QTJ8XC9X,MLM R735QTJ8XC9X,MLM,NYS,Martin Marietta Materials,MLM,0C0000088N,Martin Marietta Materials Inc,493.05,432343,3.03E+10,3,6,243.97375,172.76359,A,C,64.93639,1,C,41.56498,Yes,1998-01-02,BasicMaterials,BuildingMaterials,BuildingMaterials,XLB,ITB,ITB,2.13E+08,MLM,MLM R735QTJ8XC9X,MLM.BenzingaNews R735QTJ8XC9W
MLI R735QTJ8XC9X,MLI R735QTJ8XC9X,MLI,NYS,Mueller Industries,MLI,0C000008I9,Mueller Industries Inc,44.61,944162,5.07E+09,3,9,200.76935,67.28735,A,B,65.69424,3,A,55.04146,Yes,1998-01-02,Industrials,IndustrialProducts,MetalFabrication,XLI,XLI,XME,4.21E+07,MLI,MLI R735QTJ8XC9X,MLI.BenzingaNews R735QTJ8XC9W
MLHR R735QTJ8XC9X,MLHR R735QTJ8XC9X,MLKN,NAS,MillerKnoll,MLKN,0C00000B9Y,MillerKnoll Inc,29.61,789952,2.10E+09,3,7,60.96655,15.40714,C,C,39.91396,1,D,60.1342,Yes,1998-01-02,ConsumerCyclical,Furnishings,Furnishings,XLY,XHB,XHB,2.34E+07,MLHR,MLHR R735QTJ8XC9X,MLHR.BenzingaNews R735QTJ8XC9W
PDX R735QTJ8XC9X,PDX R735QTJ8XC9X,MD,NYS,Pediatrix Medical Group,MD,0C00000C5O,Pediatrix Medical Group Inc,9.42,723119,7.59E+08,2,7,-7.53565,-40.09023,C,C,43.77786,2,F,79.12562,Yes,1998-01-02,Healthcare,HealthcareProvidersAndServices,MedicalCareFacilities,XLV,IHF,IHF,6.81E+06,PDX,PDX R735QTJ8XC9X,PDX.BenzingaNews R735QTJ8XC9W
MLCH R735QTJ8XC9X,MLCH R735QTJ8XC9X,PLUS,NAS,ePlus,PLUS,0C000007HR,ePlus Inc,75.24,151392,2.06E+09,1,8,155.81266,8.7739,B,C,56.28912,3,C,55.56424,Yes,1998-01-02,Technology,Software,SoftwareApplication,XLK,IGV,IGV,1.14E+07,MLCH,MLCH R735QTJ8XC9X,MLCH.BenzingaNews R735QTJ8XC9W
MLAB R735QTJ8XC9X,MLAB R735QTJ8XC9X,MLAB,NAS,Mesa Laboratories,MLAB,0C000008CQ,Mesa Laboratories Inc,115.06,70680,5.94E+08,8,8,106.24151,-64.97433,C,B,42.69512,3,D,52.91716,Yes,1998-01-02,Technology,Hardware,ScientificAndTechnicalInstruments,XLK,VGT,XSD,8.13E+06,MLAB,MLAB R735QTJ8XC9X,MLAB.BenzingaNews R735QTJ8XC9W
MKL R735QTJ8XC9X,MKL R735QTJ8XC9X,MKL,NYS,Markel Group,MKL,0C00000887,Markel Group Inc,1385.24,120156,1.84E+10,8,5,177.15907,148.14972,B,B,61.92865,1,D,55.13352,Yes,1998-01-02,FinancialServices,Insurance,InsurancePropertyAndCasualty,XLF,KIE,KIE,1.66E+08,MKL,MKL R735QTJ8XC9X,MKL.BenzingaNews R735QTJ8XC9W
PE R735QTJ8XC9X,PE R735QTJ8XC9X,EXC,NAS,Exelon,EXC,0C000007JK,Exelon Corp,37.9,26268636,3.53E+10,7,4,78.6254,189.56628,B,D,38.22953,2,D,55.87997,Yes,1998-01-02,Utilities,UtilitiesRegulated,UtilitiesRegulatedElectric,XLU,XLU,XLU,9.96E+08,PE,PE R735QTJ8XC9X,PE.BenzingaNews R735QTJ8XC9W
MITK R735QTJ8XC9X,MITK R735QTJ8XC9X,MITK,NAS,Mitek Systems,MITK,0C000008FW,Mitek Systems Inc,12.88,707871,5.84E+08,8,9,220.48948,-60.21441,B,B,65.02459,3,F,50.01695,Yes,1998-01-02,Technology,Software,SoftwareApplication,XLK,IGV,IGV,9.12E+06,MITK,MITK R735QTJ8XC9X,MITK.BenzingaNews R735QTJ8XC9W
PEBO R735QTJ8XC9X,PEBO R735QTJ8XC9X,PEBO,NAS,Peoples Bancorp,PEBO,0C00000C6G,Peoples Bancorp Inc (Marietta OH),33.29,269739,1.18E+09,3,7,79.99475,-19.24185,D,C,52.64671,1,C,68.6649,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,8.98E+06,PEBO,PEBO R735QTJ8XC9X,PEBO.BenzingaNews R735QTJ8XC9W
PEG R735QTJ8XC9X,PEG R735QTJ8XC9X,PEG,NYS,Public Service Enterprise,PEG,0C000008N3,Public Service Enterprise Group Inc,62.98,4385215,3.07E+10,7,5,111.50101,178.43348,B,C,41.84479,2,D,51.339,Yes,1998-01-02,Utilities,UtilitiesRegulated,UtilitiesRegulatedElectric,XLU,XLU,XLU,2.76E+08,PEG,PEG R735QTJ8XC9X,PEG.BenzingaNews R735QTJ8XC9W
MIDD R735QTJ8XC9X,MIDD R735QTJ8XC9X,MIDD,NAS,Middleby,MIDD,0C000008EO,The Middleby Corp,146.01,818119,7.69E+09,3,8,173.75657,89.28445,B,C,54.88567,3,C,50.19819,Yes,1998-01-02,Industrials,IndustrialProducts,SpecialtyIndustrialMachinery,XLI,XLI,XLI,1.19E+08,MIDD,MIDD R735QTJ8XC9X,MIDD.BenzingaNews R735QTJ8XC9W
PEGA R735QTJ8XC9X,PEGA R735QTJ8XC9X,PEGA,NAS,Pegasystems,PEGA,0C00000C5U,Pegasystems Inc,50.63,410282,4.17E+09,8,9,258.00252,64.02209,B,C,62.11646,3,F,38.82472,Yes,1998-01-02,Technology,Software,SoftwareApplication,XLK,IGV,IGV,2.08E+07,PEGA,PEGA R735QTJ8XC9X,PEGA.BenzingaNews R735QTJ8XC9W
MHP R735QTJ8XC9X,MHP R735QTJ8XC9X,SPGI,NYS,S&P Global,SPGI,0C000008A8,S&P Global Inc,437.78,1270492,1.38E+11,3,3,205.04516,261.15065,A,C,55.85553,1,B,49.63562,Yes,1998-01-02,FinancialServices,CapitalMarkets,FinancialDataAndStockExchanges,XLF,KCE,KCE,5.56E+08,MHP,MHP R735QTJ8XC9X,MHP.BenzingaNews R735QTJ8XC9W
MHO R735QTJ8XC9X,MHO R735QTJ8XC9X,MHO,NYS,M/I Homes,MHO,0C0000086B,M/I Homes Inc,123.67,453887,3.45E+09,3,7,96.92848,40.72235,B,B,62.06145,1,B,74.34012,Yes,1998-01-02,ConsumerCyclical,HomebuildingAndConstruction,ResidentialConstruction,XLY,ITB,ITB,5.61E+07,MHO,MHO R735QTJ8XC9X,MHO.BenzingaNews R735QTJ8XC9W
MHK R735QTJ8XC9X,MHK R735QTJ8XC9X,MHK,NYS,Mohawk Industries,MHK,0C000008GG,Mohawk Industries Inc,105.75,2618471,6.71E+09,3,7,-0.94587,78.13363,C,C,34.85631,1,D,68.74883,Yes,1998-01-02,ConsumerCyclical,Furnishings,Furnishings,XLY,XHB,XHB,2.77E+08,MHK,MHK R735QTJ8XC9X,MHK.BenzingaNews R735QTJ8XC9W
MHC R735QTJ8XC9X,MHC R735QTJ8XC9X,ELS,NYS,Equity Lifestyle Props,ELS,0C000007I0,Equity Lifestyle Properties Inc,72.72,1488247,1.34E+10,5,5,175.18609,127.33701,A,C,41.52518,1,C,35.21954,Yes,1998-01-02,RealEstate,REITs,REITResidential,XLRE,VNQ,IYR,1.08E+08,MHC,MHC R735QTJ8XC9X,MHC.BenzingaNews R735QTJ8XC9W
PENN R735QTJ8XC9X,PENN R735QTJ8XC9X,PENN,NAS,PENN Entertainment,PENN,0C00000C60,PENN Entertainment Inc,26.17,8583803,3.91E+09,3,8,144.21524,56.2731,C,D,49.77939,1,D,51.6156,Yes,1998-01-02,ConsumerCyclical,TravelAndLeisure,ResortsAndCasinos,XLY,PEJ,BJK,2.25E+08,PENN,PENN R735QTJ8XC9X,PENN.BenzingaNews R735QTJ8XC9W
MGRC R735QTJ8XC9X,MGRC R735QTJ8XC9X,MGRC,NAS,McGrath RentCorp,MGRC,0C000008A7,McGrath RentCorp,115.07,220779,2.83E+09,3,8,197.1395,29.89824,B,C,54.38964,3,C,44.53844,Yes,1998-01-02,Industrials,BusinessServices,RentalAndLeasingServices,XLI,IYC,IYC,2.54E+07,MGRC,MGRC R735QTJ8XC9X,MGRC.BenzingaNews R735QTJ8XC9W
MMSI R735QTJ8XC9X,MMSI R735QTJ8XC9X,MMSI,NAS,Merit Medical Systems,MMSI,0C000008CI,Merit Medical Systems Inc,71.98,1111422,4.13E+09,2,9,219.50627,59.87348,A,C,54.3055,2,C,39.51499,Yes,1998-01-02,Healthcare,MedicalDevicesAndInstruments,MedicalInstrumentsAndSupplies,XLV,IHI,IHI,8.00E+07,MMSI,MMSI R735QTJ8XC9X,MMSI.BenzingaNews R735QTJ8XC9W
MNES R735QTJ8XC9X,MNES R735QTJ8XC9X,MSA,NYS,MSA Safety,MSA,0C000008FH,MSA Safety Inc,169.13,149996,6.50E+09,2,9,213.69709,88.54153,A,C,52.3579,3,D,38.85025,Yes,1998-01-02,Industrials,BusinessServices,SecurityAndProtectionServices,XLI,IYC,HACK,2.54E+07,MNES,MNES R735QTJ8XC9X,MNES.BenzingaNews R735QTJ8XC9W
PDCO R735QTJ8XC9X,PDCO R735QTJ8XC9X,PDCO,NAS,Patterson Cos,PDCO,0C00000C4X,Patterson Companies Inc,27.34,1178096,2.50E+09,2,7,75.18645,31.30556,C,C,48.67559,2,B,65.75561,Yes,1998-01-02,Healthcare,MedicalDistribution,MedicalDistribution,XLV,IHI,IHI,3.22E+07,PDCO,PDCO R735QTJ8XC9X,PDCO.BenzingaNews R735QTJ8XC9W
PBR R735QTJ8XC9X,PBR R735QTJ8XC9X,BRO,NYS,Brown & Brown,BRO,0C0000071H,Brown & Brown Inc,71.96,2831352,1.98E+10,3,6,214.29786,154.20876,A,B,56.0126,1,C,40.00359,Yes,1998-01-02,FinancialServices,Insurance,InsuranceBrokers,XLF,KIE,KIE,2.04E+08,PBR,PBR R735QTJ8XC9X,PBR.BenzingaNews R735QTJ8XC9W
MSM R735QTJ8XC9X,MSM R735QTJ8XC9X,MSM,NYS,MSC Industrial Direct Co,MSM,0C000008HZ,MSC Industrial Direct Co Inc,102.27,505506,5.70E+09,3,8,145.71262,77.53159,A,C,47.57637,3,C,49.0819,Yes,1998-01-02,Industrials,IndustrialDistribution,IndustrialDistribution,XLI,XLI,XLI,5.17E+07,MSM,MSM R735QTJ8XC9X,MSM.BenzingaNews R735QTJ8XC9W
PBT R735QTJ8XC9X,PBT R735QTJ8XC9X,PBT,NYS,Permian Basin Royalty,PBT,0C00000C77,Permian Basin Royalty Trust,15.32,169134,7.20E+08,5,8,149.90902,-35.59644,A,B,40.38221,3,A,40.96104,Yes,1998-01-02,Energy,OilAndGas,OilAndGasMidstream,XLE,XLE,AMLP,2.59E+06,PBT,PBT R735QTJ8XC9X,PBT.BenzingaNews R735QTJ8XC9W
PCAR R735QTJ8XC9X,PCAR R735QTJ8XC9X,PCAR,NAS,PACCAR,PCAR,0C00000C2J,PACCAR Inc,95.81,4196049,5.03E+10,3,2,107.73237,202.4956,A,C,54.90546,3,C,74.92616,Yes,1998-01-02,Industrials,FarmAndHeavyConstructionMachinery,FarmAndHeavyConstructionMachinery,XLI,XLI,XLI,4.02E+08,PCAR,PCAR R735QTJ8XC9X,PCAR.BenzingaNews R735QTJ8XC9W
MSFT R735QTJ8XC9X,MSFT R735QTJ8XC9X,MSFT,NAS,Microsoft,MSFT,0C000008EC,Microsoft Corp,365.93,41942996,2.74E+12,1,3,248.20723,438.85287,A,B,56.03155,3,C,38.17289,Yes,1998-01-02,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,1.53E+10,MSFT,MSFT R735QTJ8XC9X,MSFT.BenzingaNews R735QTJ8XC9W
MSEX R735QTJ8XC9X,MSEX R735QTJ8XC9X,MSEX,NAS,Middlesex Water,MSEX,0C000008EP,Middlesex Water Co,71.01,93861,1.24E+09,2,8,174.05714,-14.24262,B,C,43.82369,2,D,39.06983,Yes,1998-01-02,Utilities,UtilitiesRegulated,UtilitiesRegulatedWater,XLU,XLU,PHO,6.67E+06,MSEX,MSEX R735QTJ8XC9X,MSEX.BenzingaNews R735QTJ8XC9W
MRTN R735QTJ8XC9X,MRTN R735QTJ8XC9X,MRTN,NAS,Marten Transport,MRTN,0C0000088L,Marten Transport Ltd,19.87,333658,1.61E+09,3,8,139.4154,2.72967,A,C,45.41195,3,C,48.30812,Yes,1998-01-02,Industrials,Transportation,Trucking,XLI,IYT,IYT,6.63E+06,MRTN,MRTN R735QTJ8XC9X,MRTN.BenzingaNews R735QTJ8XC9W
PEP R735QTJ8XC9X,PEP R735QTJ8XC9X,PEP,NAS,PepsiCo,PEP,0C00000C6W,PepsiCo Inc,168.25,6363340,2.30E+11,2,2,148.56481,293.58186,A,C,44.56102,2,C,53.57116,Yes,1998-01-02,ConsumerDefensive,BeveragesNonAlcoholic,BeveragesNonAlcoholic,XLP,PBJ,PBJ,1.07E+09,PEP,PEP R735QTJ8XC9X,PEP.BenzingaNews R735QTJ8XC9W
MRO R735QTJ8XC9X,MRO R735QTJ8XC9X,MRO,NYS,Marathon Oil,MRO,0C0000087Y,Marathon Oil Corp,24.44,12674232,1.42E+10,5,4,57.01479,134.59591,C,B,62.31554,3,B,85.32743,Yes,1998-01-02,Energy,OilAndGas,OilAndGasEAndP,XLE,XLE,XOP,3.10E+08,MRO,MRO R735QTJ8XC9X,MRO.BenzingaNews R735QTJ8XC9W
PCH R735QTJ8XC9X,PCH R735QTJ8XC9X,PCH,NAS,PotlatchDeltic,PCH,0C000008JV,PotlatchDeltic Corp,47.74,737159,3.71E+09,5,7,74.23098,53.39399,B,C,21.53263,1,C,38.82365,Yes,1998-01-02,RealEstate,REITs,REITSpecialty,XLRE,VNQ,IYR,3.52E+07,PCH,PCH R735QTJ8XC9X,PCH.BenzingaNews R735QTJ8XC9W
MPL R735QTJ8XC9X,MPL R735QTJ8XC9X,ALE,NYS,ALLETE,ALE,0C000009CH,ALLETE Inc,60.7,623273,3.47E+09,7,8,109.62461,45.1886,B,C,49.61766,2,D,59.09261,Yes,1998-01-02,Utilities,UtilitiesRegulated,UtilitiesDiversified,XLU,XLU,XLU,3.78E+07,MPL,MPL R735QTJ8XC9X,MPL.BenzingaNews R735QTJ8XC9W
MPAA R735QTJ8XC9X,MPAA R735QTJ8XC9X,MPAA,NAS,Motorcar Parts of America,MPAA,0C000008HK,Motorcar Parts of America Inc,8.95,115887,1.63E+08,3,7,-13.22701,-117.34727,C,C,33.41063,1,C,70.01523,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoParts,XLY,CARZ,CARZ,1.04E+06,MPAA,MPAA R735QTJ8XC9X,MPAA.BenzingaNews R735QTJ8XC9W
PCR R735QTJ8XC9X,PCR R735QTJ8XC9X,TPC,NYS,Tutor Perini,TPC,0C00000C74,Tutor Perini Corp,8.96,181701,4.60E+08,3,7,-137.39141,-70.06918,C,D,25.53916,3,F,89.56332,Yes,1998-01-02,Industrials,Construction,EngineeringAndConstruction,XLI,PKB,PKB,1.63E+06,PCR,PCR R735QTJ8XC9X,PCR.BenzingaNews R735QTJ8XC9W
MOVA R735QTJ8XC9X,MOVA R735QTJ8XC9X,MOV,NYS,Movado Group,MOV,0C000008HO,Movado Group Inc,30.09,179456,6.70E+08,3,7,49.01742,-47.36895,B,C,49.32968,1,C,72.18868,Yes,1998-01-02,ConsumerCyclical,RetailCyclical,LuxuryGoods,XLY,XRT,XRT,5.40E+06,MOVA,MOVA R735QTJ8XC9X,MOVA.BenzingaNews R735QTJ8XC9W
MOT R735QTJ8XC9X,MOT R735QTJ8XC9X,MSI,NYS,Motorola Solns,MSI,0C000008HL,Motorola Solutions Inc,315.82,1366831,5.15E+10,3,2,196.73936,208.47463,A,C,48.6853,3,A,44.70506,Yes,1998-01-02,Technology,Hardware,CommunicationEquipment,XLK,VGT,XSD,4.32E+08,MOT,MOT R735QTJ8XC9X,MOT.BenzingaNews R735QTJ8XC9W
MODI R735QTJ8XC9X,MODI R735QTJ8XC9X,MOD,NYS,Modine Manufacturing,MOD,0C000008GD,Modine Manufacturing Co,56.51,774726,2.96E+09,3,9,243.6106,34.33391,C,C,66.76582,1,B,46.65228,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoParts,XLY,CARZ,CARZ,4.38E+07,MODI,MODI R735QTJ8XC9X,MODI.BenzingaNews R735QTJ8XC9W
MO R735QTJ8XC9X,MO R735QTJ8XC9X,MO,NYS,Altria Group,MO,0C000009E2,Altria Group Inc,42.11,11677924,7.38E+10,6,1,-23.3311,227.76907,A,C,33.83652,2,A,89.19876,Yes,1998-01-02,ConsumerDefensive,TobaccoProducts,Tobacco,XLP,TOKE,TOKE,4.92E+08,MO,MO R735QTJ8XC9X,MO.BenzingaNews R735QTJ8XC9W
PCU R735QTJ8XC9X,PCU R735QTJ8XC9X,SCCO,NYS,Southern Copper,SCCO,0C0000094X,Southern Copper Corp,81.71,1722439,6.36E+10,3,1,96.38684,211.18646,B,C,32.959,1,A,56.03904,Yes,1998-01-02,BasicMaterials,MetalsAndMining,Copper,XLB,XME,XME,1.41E+08,PCU,PCU R735QTJ8XC9X,PCU.BenzingaNews R735QTJ8XC9W
MNRO R735QTJ8XC9X,MNRO R735QTJ8XC9X,MNRO,NAS,Monro,MNRO,0C000008GZ,Monro Inc,33.26,566588,1.02E+09,3,8,116.02741,-26.03095,C,C,45.08878,1,D,53.14978,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoParts,XLY,CARZ,CARZ,1.88E+07,MNRO,MNRO R735QTJ8XC9X,MNRO.BenzingaNews R735QTJ8XC9W
MRK R735QTJ8XC9X,MRK R735QTJ8XC9X,MRK,NYS,Merck & Co,MRK,0C000008C5,Merck & Co Inc,105.88,9918340,2.66E+11,1,2,100.73265,299.89607,A,C,45.22428,2,A,67.13246,Yes,1998-01-02,Healthcare,DrugManufacturers,DrugManufacturersGeneral,XLV,PJP,PJP,1.05E+09,MRK,MRK R735QTJ8XC9X,MRK.BenzingaNews R735QTJ8XC9W
MGG R735QTJ8XC9X,MGG R735QTJ8XC9X,MGM,NYS,MGM Resorts Intl,MGM,0C000008DQ,MGM Resorts International,44.66,6395987,1.47E+10,3,6,206.11657,129.10431,C,C,71.96778,1,C,57.98848,Yes,1998-01-02,ConsumerCyclical,TravelAndLeisure,ResortsAndCasinos,XLY,PEJ,BJK,2.86E+08,MGG,MGG R735QTJ8XC9X,MGG.BenzingaNews R735QTJ8XC9W
MATW R735QTJ8XC9X,MATW R735QTJ8XC9X,MATW,NAS,Matthews International,MATW,0C0000089A,Matthews International Corp,35.38,176415,1.08E+09,3,7,73.69208,-19.737,C,C,41.99465,3,F,59.40468,Yes,1998-01-02,Industrials,Conglomerates,Conglomerates,XLI,IYJ,IYJ,6.24E+06,MATW,MATW R735QTJ8XC9X,MATW.BenzingaNews R735QTJ8XC9W
MAT R735QTJ8XC9X,MAT R735QTJ8XC9X,MAT,NAS,Mattel,MAT,0C00000899,Mattel Inc,19.08,2845085,6.72E+09,3,8,145.59778,89.20642,B,C,46.91851,1,B,48.44941,Yes,1998-01-02,ConsumerCyclical,TravelAndLeisure,Leisure,XLY,PEJ,PEJ,5.43E+07,MAT,MAT R735QTJ8XC9X,MAT.BenzingaNews R735QTJ8XC9W
MAS R735QTJ8XC9X,MAS R735QTJ8XC9X,MAS,NYS,Masco,MAS,0C0000088R,Masco Corp,69.32,2998062,1.54E+10,7,5,109.99352,129.46686,B,B,42.83923,3,A,52.70744,Yes,1998-01-02,Industrials,Construction,BuildingProductsAndEquipment,XLI,PKB,XHB,2.08E+08,MAS,MAS R735QTJ8XC9X,MAS.BenzingaNews R735QTJ8XC9W
MARY R735QTJ8XC9X,MARY R735QTJ8XC9X,SM,NYS,SM Energy,SM,0C00000CCK,SM Energy Co,37.47,1802182,4.41E+09,5,7,-6.94098,63.42601,C,B,53.49256,3,B,88.709,Yes,1998-01-02,Energy,OilAndGas,OilAndGasEAndP,XLE,XLE,XOP,6.75E+07,MARY,MARY R735QTJ8XC9X,MARY.BenzingaNews R735QTJ8XC9W
PII R735QTJ8XC9X,PII R735QTJ8XC9X,PII,NYS,Polaris,PII,0C00000CAD,Polaris Inc,93.05,1261533,5.19E+09,3,8,100.78449,69.88596,B,C,52.75366,1,A,64.1808,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,RecreationalVehicles,XLY,CARZ,CARZ,1.17E+08,PII,PII R735QTJ8XC9X,PII.BenzingaNews R735QTJ8XC9W
MAN R735QTJ8XC9X,MAN R735QTJ8XC9X,MAN,NYS,ManpowerGroup,MAN,0C0000087T,ManpowerGroup Inc,79.62,417406,3.87E+09,3,7,37.872,53.65372,B,C,36.34081,3,D,61.66108,Yes,1998-01-02,Industrials,BusinessServices,StaffingAndEmploymentServices,XLI,IYC,XLY,3.32E+07,MAN,MAN R735QTJ8XC9X,MAN.BenzingaNews R735QTJ8XC9W
PIOS R735QTJ8XC9X,PIOS R735QTJ8XC9X,AGYS,NAS,Agilysys,AGYS,0C000009AP,Agilysys Inc,81.3,188259,2.12E+09,2,9,270.56319,22.83541,A,C,55.11255,3,F,29.047,Yes,1998-01-02,Technology,Software,SoftwareApplication,XLK,IGV,IGV,1.53E+07,PIOS,PIOS R735QTJ8XC9X,PIOS.BenzingaNews R735QTJ8XC9W
MAI R735QTJ8XC9X,MAI R735QTJ8XC9X,PRA,NYS,ProAssurance,PRA,0C000008LH,ProAssurance Corp,13.81,483424,7.01E+08,4,8,105.80018,-47.23933,C,C,43.08074,1,C,53.40024,Yes,1998-01-02,FinancialServices,Insurance,InsurancePropertyAndCasualty,XLF,KIE,KIE,6.68E+06,MAI,MAI R735QTJ8XC9X,MAI.BenzingaNews R735QTJ8XC9W
MAC R735QTJ8XC9X,MAC R735QTJ8XC9X,MAC,NYS,Macerich,MAC,0C0000086G,Macerich Co,16.4,7502353,3.45E+09,5,7,43.5223,30.23607,C,D,34.9454,1,F,59.0179,Yes,1998-01-02,RealEstate,REITs,REITRetail,XLRE,VNQ,IYR,1.23E+08,MAC,MAC R735QTJ8XC9X,MAC.BenzingaNews R735QTJ8XC9W
MAA R735QTJ8XC9X,MAA R735QTJ8XC9X,MAA,NYS,Mid-America Apartment,MAA,0C000008EK,Mid-America Apartment Communities Inc,138.45,1222325,1.57E+10,5,5,140.43252,133.19358,A,C,42.87145,1,B,45.18795,Yes,1998-01-02,RealEstate,REITs,REITResidential,XLRE,VNQ,IYR,1.69E+08,MAA,MAA R735QTJ8XC9X,MAA.BenzingaNews R735QTJ8XC9W
LZB R735QTJ8XC9X,LZB R735QTJ8XC9X,LZB,NYS,La-Z-Boy,LZB,0C00000822,La-Z-Boy Inc,36.66,921301,1.54E+09,3,7,92.56258,-3.62856,B,C,50.45323,1,C,63.69603,Yes,1998-01-02,ConsumerCyclical,Furnishings,Furnishings,XLY,XHB,XHB,3.38E+07,LZB,LZB R735QTJ8XC9X,LZB.BenzingaNews R735QTJ8XC9W
PKE R735QTJ8XC9X,PKE R735QTJ8XC9X,PKE,NYS,Park Aerospace,PKE,0C00000C45,Park Aerospace Corp,15.15,97401,3.03E+08,3,8,160.48507,-89.705,A,C,42.55189,3,D,40.79519,Yes,1998-01-02,Industrials,AerospaceAndDefense,AerospaceAndDefense,XLI,ITA,ITA,1.48E+06,PKE,PKE R735QTJ8XC9X,PKE.BenzingaNews R735QTJ8XC9W
LXP R735QTJ8XC9X,LXP R735QTJ8XC9X,LXP,NYS,LXP Industrial Trust,LXP,0C00000832,LXP Industrial Trust,9.78,4642462,2.82E+09,5,8,135.35347,32.32177,B,D,35.92639,1,D,39.71956,Yes,1998-01-02,RealEstate,REITs,REITIndustrial,XLRE,VNQ,IYR,4.54E+07,LXP,LXP R735QTJ8XC9X,LXP.BenzingaNews R735QTJ8XC9W
PLAB R735QTJ8XC9X,PLAB R735QTJ8XC9X,PLAB,NAS,Photronics,PLAB,0C00000C8O,Photronics Inc,29.09,1232738,1.85E+09,3,8,148.40411,-5.46096,B,B,61.13964,3,B,62.05081,Yes,1998-01-02,Technology,Semiconductors,SemiconductorEquipmentAndMaterials,XLK,SOXX,SMH,3.59E+07,PLAB,PLAB R735QTJ8XC9X,PLAB.BenzingaNews R735QTJ8XC9W
