accession_8k,ticker,oracle_source,oracle_fy,oracle_q,warm_start,latest_per_ticker,outcome,fy,q,source,correct
0001628280-25-004877,DASH,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-25-022396,DASH,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001792789-25-000011,DASH,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001792789-25-000018,DASH,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001792789-26-000012,DASH,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001467623-23-000006,DBX,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001467623-23-000021,DBX,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001467623-23-000025,DBX,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001467623-23-000036,DBX,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001467623-23-000048,DBX,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001467623-24-000003,DBX,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001467623-24-000027,DBX,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001467623-24-000039,DBX,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001467623-24-000045,DBX,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001467623-24-000049,DBX,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001467623-25-000007,DBX,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001467623-25-000056,DBX,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001467623-25-000114,DBX,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001467623-25-000127,DBX,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001467623-26-000003,DBX,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001561550-23-000003,DDOG,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001561550-23-000020,DDOG,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001561550-23-000035,DDOG,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001561550-23-000053,DDOG,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001561550-24-000004,DDOG,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001561550-24-000048,DDOG,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001561550-24-000109,DDOG,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001561550-24-000171,DDOG,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001561550-25-000017,DDOG,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001561550-25-000118,DDOG,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001561550-25-000216,DDOG,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001561550-25-000310,DDOG,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001628280-26-006645,DDOG,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-23-001480,DE,GT,2023,Q1,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001558370-23-010220,DE,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001558370-23-015085,DE,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001558370-23-019292,DE,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-24-001189,DE,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-24-008339,DE,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001558370-24-012287,DE,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001558370-24-015876,DE,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-25-000892,DE,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-25-007795,DE,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001558370-25-011453,DE,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001104659-25-116130,DE,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-26-017239,DE,GT,2026,Q1,true,true,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000910521-23-000002,DECK,GT,2023,Q3,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000910521-23-000014,DECK,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000910521-23-000032,DECK,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000910521-23-000039,DECK,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000910521-24-000003,DECK,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000910521-24-000015,DECK,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000910521-24-000037,DECK,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0000910521-24-000056,DECK,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000910521-25-000002,DECK,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000910521-25-000013,DECK,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000910521-25-000028,DECK,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000910521-25-000041,DECK,GT,2026,Q2,true,false,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,true
0000910521-26-000002,DECK,GT,2026,Q3,true,true,AUTO_OK,2026,Q3,prior_periodic_projection_q2_to_q3,true
0001571996-23-000002,DELL,GT,2023,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001571996-23-000039,DELL,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3_effective_fye_from_prior_10k,true
0001571996-24-000008,DELL,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4_effective_fye_from_prior_10k,true
0001571996-24-000050,DELL,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1_effective_fye_from_prior_10k,true
0001571996-24-000081,DELL,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2_effective_fye_from_prior_10k,true
0001571996-24-000130,DELL,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3_effective_fye_from_prior_10k,true
0001571996-25-000014,DELL,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4_effective_fye_from_prior_10k,true
0001571996-25-000046,DELL,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1_effective_fye_from_prior_10k,true
0001571996-25-000096,DELL,GT,2026,Q2,true,false,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2_effective_fye_from_prior_10k,true
0001571996-25-000118,DELL,GT,2026,Q3,true,false,AUTO_OK,2026,Q3,prior_periodic_projection_q2_to_q3_effective_fye_from_prior_10k,true
0001571996-26-000003,DELL,GT,2026,Q4,true,true,AUTO_OK,2026,Q4,prior_periodic_projection_q3_to_q4_effective_fye_from_prior_10k,true
0001022079-23-000006,DGX,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001022079-23-000091,DGX,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001022079-23-000131,DGX,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001022079-23-000154,DGX,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001022079-24-000009,DGX,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001022079-24-000096,DGX,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001022079-24-000153,DGX,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001022079-24-000187,DGX,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001022079-25-000008,DGX,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001022079-25-000116,DGX,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001022079-25-000172,DGX,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000947871-26-000025,DGX,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001022079-26-000005,DGX,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001022079-26-000040,DGX,GT,2026,Q1,true,true,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000950170-23-004128,DH,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000950170-23-017910,DH,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0000950170-23-036178,DH,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000950170-23-042417,DH,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000950170-23-058213,DH,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001193125-24-008562,DH,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000950170-24-022110,DH,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000950170-24-054479,DH,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000950170-24-087900,DH,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000950170-24-090774,DH,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000950170-24-123356,DH,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000950170-25-029049,DH,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000950170-25-066957,DH,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0000950170-25-105037,DH,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001193125-25-269559,DH,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001193125-26-076609,DH,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000882184-23-000011,DHI,GT,2023,Q1,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000882184-23-000080,DHI,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000882184-23-000089,DHI,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0000882184-23-000110,DHI,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000882184-24-000009,DHI,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000882184-24-000022,DHI,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000882184-24-000034,DHI,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000882184-24-000051,DHI,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000882184-25-000009,DHI,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0000882184-25-000018,DHI,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000882184-25-000036,DHI,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000882184-25-000044,DHI,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000882184-26-000007,DHI,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000882184-26-000062,DHI,GT,2026,Q2,true,true,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,true
0000313616-23-000002,DHR,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000313616-23-000006,DHR,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000313616-24-000004,DHR,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000313616-24-000006,DHR,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000313616-25-000002,DHR,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000313616-25-000004,DHR,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000313616-25-000152,DHR,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000313616-25-000180,DHR,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000313616-26-000002,DHR,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000313616-26-000004,DHR,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001744489-23-000047,DIS,GT,2023,Q1,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001744489-23-000097,DIS,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001744489-23-000169,DIS,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001744489-23-000213,DIS,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001744489-24-000079,DIS,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001744489-24-000149,DIS,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001744489-24-000231,DIS,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001744489-24-000275,DIS,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001744489-25-000066,DIS,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001744489-25-000096,DIS,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001744489-25-000135,DIS,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001744489-25-000154,DIS,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001744489-26-000018,DIS,GT,2026,Q1,true,true,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0001694426-23-000003,DK,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001694426-23-000026,DK,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001694426-23-000035,DK,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001694426-23-000068,DK,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001694426-23-000092,DK,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001694426-24-000024,DK,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001694426-24-000056,DK,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001694426-24-000106,DK,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001694426-24-000152,DK,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001694426-25-000010,DK,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001694426-25-000056,DK,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001694426-25-000110,DK,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001628280-25-050409,DK,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001628280-26-012561,DK,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-23-001449,DLR,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001558370-23-007069,DLR,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-23-012400,DLR,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001558370-23-016866,DLR,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001558370-24-001242,DLR,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-24-006558,DLR,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-24-010180,DLR,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001558370-24-013620,DLR,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001558370-25-000945,DLR,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-25-005434,DLR,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-25-009543,DLR,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001104659-25-101827,DLR,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001799208-23-000005,DNB,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001799208-23-000018,DNB,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001799208-23-000035,DNB,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001799208-23-000042,DNB,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001799208-24-000007,DNB,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001799208-24-000022,DNB,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001799208-24-000035,DNB,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001799208-24-000044,DNB,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001799208-25-000008,DNB,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001799208-25-000023,DNB,GT,2025,Q1,true,true,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001857154-23-000011,DNUT,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001857154-23-000027,DNUT,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001857154-23-000085,DNUT,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001857154-23-000112,DNUT,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001857154-24-000012,DNUT,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001857154-24-000061,DNUT,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001857154-24-000088,DNUT,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001857154-24-000110,DNUT,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001857154-25-000009,DNUT,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001193125-25-115450,DNUT,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001857154-25-000125,DNUT,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001857154-25-000138,DNUT,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001857154-26-000012,DNUT,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001582961-23-000004,DOCN,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001582961-23-000020,DOCN,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001582961-23-000023,DOCN,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001582961-23-000028,DOCN,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001582961-23-000035,DOCN,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001582961-23-000066,DOCN,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001582961-24-000030,DOCN,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001582961-24-000067,DOCN,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001582961-24-000120,DOCN,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001582961-24-000153,DOCN,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001582961-25-000033,DOCN,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001582961-25-000072,DOCN,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001582961-25-000084,DOCN,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001582961-25-000134,DOCN,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001582961-25-000147,DOCN,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001582961-26-000015,DOCN,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001516513-23-000007,DOCS,GT,2023,Q3,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001516513-23-000028,DOCS,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001516513-23-000066,DOCS,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001516513-23-000082,DOCS,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001516513-24-000007,DOCS,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001516513-24-000019,DOCS,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001516513-24-000062,DOCS,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
