ticker,cik,accession,formType,filingDate,in_neo4j
ELAN,0001739104,0001739104-23-000013,10-Q,2023-08-07,YES
ELAN,0001739104,0001104659-23-088037,8-K,2023-08-07,YES
ELAN,0001739104,0001104659-23-080837,8-K,2023-07-13,YES
ELAN,0001739104,0001104659-23-079662,8-K,2023-07-10,YES
ELAN,0001739104,0001104659-23-062858,8-K,2023-05-22,YES
ELAN,0001739104,0001739104-23-000009,10-Q,2023-05-09,YES
ELAN,0001739104,0001104659-23-057445,8-K,2023-05-09,YES
ELAN,0001739104,0001739104-23-000004,10-K,2023-03-01,YES
ELAN,0001739104,0001104659-23-027183,8-K/A,2023-03-01,YES
ELAN,0001739104,0001104659-23-023484,8-K,2023-02-21,YES
ELAN,0001739104,0001104659-23-008591,8-K,2023-01-31,YES
ELAN,0001739104,0001104659-23-002071,8-K,2023-01-09,YES
ELF,0001600033,0001600033-26-000009,8-K,2026-02-13,NO
ELF,0001600033,0001600033-26-000007,10-Q,2026-02-05,NO
ELF,0001600033,0001600033-26-000005,8-K,2026-02-04,NO
ELF,0001600033,0001600033-25-000058,10-Q,2025-11-10,YES
ELF,0001600033,0001600033-25-000053,8-K,2025-11-05,NO
ELF,0001600033,0001600033-25-000048,8-K/A,2025-10-17,YES
ELF,0001600033,0001600033-25-000043,8-K,2025-08-26,YES
ELF,0001600033,0001600033-25-000040,10-Q,2025-08-07,YES
ELF,0001600033,0001600033-25-000037,8-K,2025-08-06,YES
ELF,0001600033,0001600033-25-000016,10-K,2025-05-29,YES
ELF,0001600033,0001600033-25-000013,8-K,2025-05-28,YES
ELF,0001600033,0001193125-25-072398,8-K,2025-04-03,YES
ELF,0001600033,0001193125-25-043532,8-K,2025-03-03,YES
ELF,0001600033,0001600033-25-000006,10-Q,2025-02-07,YES
ELF,0001600033,0001600033-25-000004,8-K,2025-02-06,YES
ELF,0001600033,0001600033-24-000050,10-Q,2024-11-07,YES
ELF,0001600033,0001600033-24-000048,8-K,2024-11-06,YES
ELF,0001600033,0001193125-24-207812,8-K,2024-08-27,YES
ELF,0001600033,0001600033-24-000043,10-Q,2024-08-09,NO
ELF,0001600033,0001600033-24-000041,8-K,2024-08-08,NO
ELF,0001600033,0001600033-24-000025,8-K,2024-06-20,YES
ELF,0001600033,0001193125-24-151929,8-K,2024-05-31,YES
ELF,0001600033,0001600033-24-000020,10-K,2024-05-23,YES
ELF,0001600033,0001600033-24-000014,8-K,2024-05-22,YES
ELF,0001600033,0001600033-24-000008,10-Q,2024-02-07,YES
ELF,0001600033,0001600033-24-000005,8-K,2024-02-06,YES
ELF,0001600033,0001600033-23-000048,10-Q,2023-11-02,YES
ELF,0001600033,0001600033-23-000045,8-K,2023-11-01,YES
ELF,0001600033,0001193125-23-250761,8-K,2023-10-04,YES
ELF,0001600033,0001193125-23-222959,8-K,2023-08-29,YES
ELF,0001600033,0001600033-23-000039,8-K,2023-08-25,YES
ELF,0001600033,0001600033-23-000035,10-Q,2023-08-02,YES
ELF,0001600033,0001600033-23-000032,8-K,2023-08-01,YES
ELF,0001600033,0001600033-23-000016,10-K,2023-05-25,YES
ELF,0001600033,0001600033-23-000013,8-K,2023-05-24,YES
ELF,0001600033,0001600033-23-000009,10-Q,2023-02-02,YES
ELF,0001600033,0001600033-23-000005,8-K,2023-02-01,YES
EMN,0000915389,0001193125-26-061351,8-K,2026-02-20,NO
EMN,0000915389,0000915389-26-000013,10-K,2026-02-13,NO
EMN,0000915389,0000915389-26-000006,8-K,2026-01-29,NO
EMN,0000915389,0000915389-25-000183,10-Q,2025-11-04,NO
EMN,0000915389,0000915389-25-000176,8-K,2025-11-03,NO
EMN,0000915389,0000915389-25-000160,8-K,2025-10-09,YES
EMN,0000915389,0000915389-25-000155,10-Q,2025-08-01,YES
EMN,0000915389,0000915389-25-000152,8-K,2025-07-31,YES
EMN,0000915389,0000915389-25-000136,8-K,2025-06-27,YES
EMN,0000915389,0000915389-25-000129,8-K,2025-05-06,YES
EMN,0000915389,0000915389-25-000126,8-K,2025-05-05,YES
EMN,0000915389,0000915389-25-000105,10-Q,2025-04-25,YES
EMN,0000915389,0000915389-25-000099,8-K,2025-04-24,YES
EMN,0000915389,0001193125-25-054808,8-K,2025-03-14,YES
EMN,0000915389,0001193125-25-032004,8-K,2025-02-21,YES
EMN,0000915389,0000915389-25-000012,10-K,2025-02-14,YES
EMN,0000915389,0000915389-25-000007,8-K,2025-01-30,YES
EMN,0000915389,0001193125-24-263415,8-K,2024-11-21,YES
EMN,0000915389,0000915389-24-000227,10-Q,2024-11-01,YES
EMN,0000915389,0000915389-24-000225,8-K,2024-10-31,YES
EMN,0000915389,0001193125-24-198930,8-K,2024-08-12,YES
EMN,0000915389,0001193125-24-191526,8-K,2024-08-01,YES
EMN,0000915389,0001193125-24-187794,8-K,2024-07-30,YES
EMN,0000915389,0001193125-24-186764,8-K,2024-07-29,YES
EMN,0000915389,0000915389-24-000192,10-Q,2024-07-26,YES
EMN,0000915389,0000915389-24-000189,8-K,2024-07-25,YES
EMN,0000915389,0000915389-24-000172,8-K,2024-05-31,YES
EMN,0000915389,0001193125-24-133198,8-K,2024-05-07,YES
EMN,0000915389,0000915389-24-000133,10-Q,2024-04-26,YES
EMN,0000915389,0000915389-24-000130,8-K,2024-04-25,YES
EMN,0000915389,0001193125-24-040003,8-K,2024-02-20,YES
EMN,0000915389,0001193125-24-036275,8-K,2024-02-14,YES
EMN,0000915389,0000915389-24-000016,10-K,2024-02-14,YES
EMN,0000915389,0000915389-24-000010,8-K,2024-02-01,YES
EMN,0000915389,0001193125-23-293362,8-K,2023-12-12,YES
EMN,0000915389,0000915389-23-000170,10-Q,2023-10-27,YES
EMN,0000915389,0000915389-23-000166,8-K,2023-10-26,YES
EMN,0000915389,0000915389-23-000136,10-Q,2023-07-28,YES
EMN,0000915389,0000915389-23-000133,8-K,2023-07-27,YES
EMN,0000915389,0001193125-23-139055,8-K,2023-05-09,YES
EMN,0000915389,0000915389-23-000091,10-Q,2023-04-28,YES
EMN,0000915389,0000915389-23-000087,8-K,2023-04-27,YES
EMN,0000915389,0001193125-23-064522,8-K,2023-03-08,YES
EMN,0000915389,0000915389-23-000015,10-K,2023-02-15,YES
EMN,0000915389,0001193125-23-026984,8-K,2023-02-07,YES
EMN,0000915389,0000915389-23-000005,8-K,2023-01-26,YES
EMR,0000032604,0000032604-26-000022,8-K,2026-02-13,NO
EMR,0000032604,0000032604-26-000017,8-K,2026-02-06,NO
EMR,0000032604,0000032604-26-000007,10-Q,2026-02-03,NO
EMR,0000032604,0000032604-26-000006,8-K,2026-02-03,NO
EMR,0000032604,0000032604-25-000094,8-K,2025-11-20,YES
EMR,0000032604,0000032604-25-000091,8-K,2025-11-14,YES
EMR,0000032604,0000032604-25-000087,10-K,2025-11-10,YES
EMR,0000032604,0000032604-25-000079,8-K,2025-11-05,NO
EMR,0000032604,0000032604-25-000076,10-Q,2025-08-06,YES
EMR,0000032604,0000032604-25-000075,8-K,2025-08-06,YES
EMR,0000032604,0000032604-25-000064,10-Q,2025-05-07,YES
EMR,0000032604,0000032604-25-000061,8-K,2025-05-07,YES
EMR,0000032604,0000950103-25-003340,8-K,2025-03-12,YES
EMR,0000032604,0001140361-25-008247,8-K,2025-03-12,YES
EMR,0000032604,0001140361-25-007760,8-K,2025-03-10,YES
EMR,0000032604,0001140361-25-006938,8-K,2025-03-04,YES
EMR,0000032604,0001140361-25-006525,8-K,2025-02-28,YES
EMR,0000032604,0000032604-25-000048,8-K,2025-02-14,YES
EMR,0000032604,0000032604-25-000036,8-K,2025-02-07,YES
EMR,0000032604,0000032604-25-000012,10-Q,2025-02-05,YES
EMR,0000032604,0000032604-25-000011,8-K,2025-02-05,YES
EMR,0000032604,0000950103-25-000884,8-K,2025-01-27,YES
EMR,0000032604,0000032604-24-000041,10-K,2024-11-12,NO
EMR,0000032604,0000950103-24-015970,8-K,2024-11-05,YES
EMR,0000032604,0000950103-24-015969,8-K,2024-11-05,YES
EMR,0000032604,0000032604-24-000036,10-Q,2024-08-07,NO
EMR,0000032604,0000032604-24-000035,8-K,2024-08-07,NO
EMR,0000032604,0000950103-24-008002,8-K,2024-06-06,YES
EMR,0000032604,0000032604-24-000024,10-Q,2024-05-08,YES
EMR,0000032604,0000032604-24-000021,8-K,2024-05-08,YES
EMR,0000032604,0001193125-24-029918,8-K,2024-02-09,YES
EMR,0000032604,0000032604-24-000008,10-Q,2024-02-07,YES
EMR,0000032604,0000032604-24-000004,8-K,2024-02-07,YES
EMR,0000032604,0001193125-23-286334,8-K,2023-11-30,YES
EMR,0000032604,0000032604-23-000044,10-K,2023-11-13,YES
EMR,0000032604,0000032604-23-000039,8-K,2023-11-07,YES
EMR,0000032604,0000950103-23-014830,8-K,2023-10-11,YES
EMR,0000032604,0000032604-23-000037,10-Q,2023-08-02,YES
EMR,0000032604,0000032604-23-000034,8-K,2023-08-02,YES
EMR,0000032604,0000950103-23-008357,8-K,2023-06-02,YES
EMR,0000032604,0000032604-23-000030,10-Q,2023-05-03,YES
EMR,0000032604,0001193125-23-133091,8-K,2023-05-03,YES
EMR,0000032604,0001193125-23-132448,8-K,2023-05-02,YES
EMR,0000032604,0000950103-23-005685,8-K,2023-04-12,YES
EMR,0000032604,0000950103-23-005624,8-K,2023-04-12,YES
EMR,0000032604,0000032604-23-000027,8-K,2023-04-06,YES
EMR,0000032604,0001104659-23-023788,8-K,2023-02-21,YES
EMR,0000032604,0001193125-23-032560,8-K,2023-02-10,YES
EMR,0000032604,0000032604-23-000010,10-Q,2023-02-08,YES
EMR,0000032604,0000032604-23-000007,8-K,2023-02-08,YES
ENPH,0001463101,0001463101-26-000013,10-K,2026-02-17,NO
ENPH,0001463101,0001463101-26-000008,8-K,2026-02-03,NO
ENPH,0001463101,0001463101-26-000005,8-K,2026-01-23,NO
ENPH,0001463101,0001463101-25-000112,10-Q,2025-10-28,YES
ENPH,0001463101,0001463101-25-000111,8-K,2025-10-28,YES
ENPH,0001463101,0001463101-25-000101,10-Q,2025-07-22,YES
ENPH,0001463101,0001463101-25-000099,8-K,2025-07-22,YES
ENPH,0001463101,0001463101-25-000090,8-K,2025-06-30,YES
ENPH,0001463101,0001463101-25-000075,8-K,2025-05-20,YES
ENPH,0001463101,0001463101-25-000056,10-Q,2025-04-22,YES
ENPH,0001463101,0001463101-25-000054,8-K,2025-04-22,YES
ENPH,0001463101,0001463101-25-000024,10-K,2025-02-10,YES
ENPH,0001463101,0001463101-25-000014,8-K,2025-02-04,YES
ENPH,0001463101,0001463101-24-000145,8-K,2024-11-08,YES
ENPH,0001463101,0001463101-24-000141,10-Q,2024-10-22,YES
ENPH,0001463101,0001463101-24-000140,8-K,2024-10-22,YES
ENPH,0001463101,0001463101-24-000119,10-Q,2024-07-23,YES
ENPH,0001463101,0001463101-24-000116,8-K,2024-07-23,YES
ENPH,0001463101,0001463101-24-000088,8-K,2024-05-16,YES
ENPH,0001463101,0001463101-24-000072,8-K,2024-04-23,YES
ENPH,0001463101,0001463101-24-000071,10-Q,2024-04-23,YES
ENPH,0001463101,0001463101-24-000070,8-K,2024-04-23,YES
ENPH,0001463101,0001463101-24-000052,8-K,2024-04-04,YES
ENPH,0001463101,0001463101-24-000024,10-K,2024-02-09,YES
ENPH,0001463101,0001463101-24-000013,8-K,2024-02-06,YES
ENPH,0001463101,0001463101-23-000184,8-K,2023-12-18,YES
ENPH,0001463101,0001463101-23-000165,10-Q,2023-10-26,YES
ENPH,0001463101,0001463101-23-000163,8-K,2023-10-26,YES
ENPH,0001463101,0001463101-23-000140,10-Q,2023-07-27,YES
ENPH,0001463101,0001463101-23-000138,8-K,2023-07-27,YES
ENPH,0001463101,0001463101-23-000106,8-K,2023-05-22,YES
ENPH,0001463101,0001463101-23-000085,10-Q,2023-04-25,YES
ENPH,0001463101,0001463101-23-000083,8-K,2023-04-25,YES
ENPH,0001463101,0001463101-23-000041,8-K,2023-03-29,YES
ENPH,0001463101,0001463101-23-000025,10-K,2023-02-13,YES
ENPH,0001463101,0001463101-23-000015,8-K,2023-02-07,YES
ENR,0001632790,0001632790-26-000038,10-Q,2026-02-05,NO
ENR,0001632790,0001632790-26-000034,8-K,2026-02-05,NO
ENR,0001632790,0001632790-26-000019,8-K,2026-02-03,NO
ENR,0001632790,0001632790-25-000107,8-K,2025-12-03,YES
ENR,0001632790,0001632790-25-000091,10-K,2025-11-18,YES
ENR,0001632790,0001632790-25-000087,8-K,2025-11-18,YES
ENR,0001632790,0001140361-25-035737,8-K,2025-09-22,YES
ENR,0001632790,0001140361-25-034505,8-K,2025-09-10,YES
ENR,0001632790,0001632790-25-000066,10-Q,2025-08-04,YES
ENR,0001632790,0001632790-25-000063,8-K,2025-08-04,YES
ENR,0001632790,0001632790-25-000040,10-Q,2025-05-06,YES
ENR,0001632790,0001632790-25-000038,8-K,2025-05-06,YES
ENR,0001632790,0001632790-25-000030,8-K,2025-03-20,YES
ENR,0001632790,0001632790-25-000024,10-Q,2025-02-04,YES
ENR,0001632790,0001632790-25-000021,8-K,2025-02-04,YES
ENR,0001632790,0001632790-25-000018,8-K,2025-01-27,YES
ENR,0001632790,0001632790-24-000137,8-K,2024-12-04,YES
ENR,0001632790,0001632790-24-000102,10-K,2024-11-19,YES
ENR,0001632790,0001632790-24-000098,8-K,2024-11-19,YES
ENR,0001632790,0001632790-24-000079,8-K,2024-11-05,YES
ENR,0001632790,0001632790-24-000063,10-Q,2024-08-06,NO
ENR,0001632790,0001632790-24-000060,8-K,2024-08-06,NO
ENR,0001632790,0001632790-24-000045,8-K,2024-05-29,YES
ENR,0001632790,0001632790-24-000038,10-Q,2024-05-07,YES
ENR,0001632790,0001632790-24-000036,8-K,2024-05-07,YES
ENR,0001632790,0001632790-24-000026,8-K,2024-02-29,YES
ENR,0001632790,0001632790-24-000022,10-Q,2024-02-06,YES
ENR,0001632790,0001632790-24-000017,8-K,2024-02-06,YES
ENR,0001632790,0001632790-24-000012,8-K,2024-01-30,YES
ENR,0001632790,0001632790-23-000064,10-K,2023-11-14,YES
ENR,0001632790,0001632790-23-000061,8-K,2023-11-14,YES
ENR,0001632790,0001632790-23-000055,8-K,2023-11-09,YES
ENR,0001632790,0001632790-23-000042,10-Q,2023-08-08,YES
ENR,0001632790,0001632790-23-000040,8-K,2023-08-08,YES
ENR,0001632790,0001632790-23-000032,10-Q,2023-05-08,YES
ENR,0001632790,0001632790-23-000029,8-K,2023-05-08,YES
ENR,0001632790,0001632790-23-000023,8-K,2023-02-09,YES
ENR,0001632790,0001632790-23-000020,10-Q,2023-02-06,YES
ENR,0001632790,0001632790-23-000015,8-K,2023-02-06,YES
ENR,0001632790,0001632790-23-000012,8-K,2023-01-31,YES
ENTA,0001177648,0001193125-26-125113,8-K,2026-03-26,NO
ENTA,0001177648,0001193125-26-104109,8-K,2026-03-12,NO
ENTA,0001177648,0001193125-26-046502,10-Q,2026-02-11,NO
ENTA,0001177648,0001193125-26-042812,8-K,2026-02-09,NO
ENTA,0001177648,0001193125-25-288121,10-K,2025-11-19,YES
ENTA,0001177648,0001193125-25-284633,8-K,2025-11-17,YES
ENTA,0001177648,0001193125-25-226828,8-K,2025-10-01,YES
ENTA,0001177648,0001193125-25-221791,8-K,2025-09-29,YES
ENTA,0001177648,0001193125-25-221527,8-K,2025-09-29,YES
ENTA,0001177648,0001193125-25-189691,8-K,2025-08-27,YES
ENTA,0001177648,0001193125-25-183719,8-K,2025-08-20,YES
ENTA,0001177648,0001193125-25-179795,10-Q,2025-08-13,YES
ENTA,0001177648,0001193125-25-177941,8-K,2025-08-11,YES
ENTA,0001177648,0000950170-25-071340,10-Q,2025-05-14,YES
ENTA,0001177648,0000950170-25-069155,8-K,2025-05-12,YES
ENTA,0001177648,0000950170-25-040230,8-K,2025-03-17,YES
ENTA,0001177648,0000950170-25-018810,10-Q,2025-02-12,YES
ENTA,0001177648,0000950170-25-017035,8-K,2025-02-10,YES
ENTA,0001177648,0001193125-24-272936,8-K,2024-12-09,YES
ENTA,0001177648,0000950170-24-131260,10-K,2024-11-27,YES
ENTA,0001177648,0000950170-24-130553,8-K,2024-11-25,YES
ENTA,0001177648,0000950170-24-092714,10-Q,2024-08-07,NO
ENTA,0001177648,0000950170-24-090722,8-K,2024-08-05,NO
ENTA,0001177648,0000950170-24-055581,10-Q,2024-05-08,YES
ENTA,0001177648,0000950170-24-053532,8-K,2024-05-06,YES
ENTA,0001177648,0000950170-24-029889,8-K,2024-03-12,YES
ENTA,0001177648,0000950170-24-012796,10-Q,2024-02-08,YES
ENTA,0001177648,0000950170-24-012186,8-K,2024-02-07,YES
ENTA,0001177648,0001193125-23-303014,8-K,2023-12-26,YES
ENTA,0001177648,0000950170-23-065884,10-K,2023-11-22,YES
ENTA,0001177648,0000950170-23-065087,8-K,2023-11-20,YES
ENTA,0001177648,0000950170-23-039754,10-Q,2023-08-08,YES
ENTA,0001177648,0000950170-23-039051,8-K,2023-08-07,YES
ENTA,0001177648,0000950170-23-026739,8-K,2023-06-07,YES
ENTA,0001177648,0000950170-23-019842,10-Q,2023-05-09,YES
ENTA,0001177648,0000950170-23-018788,8-K,2023-05-08,YES
ENTA,0001177648,0001193125-23-122434,8-K,2023-04-27,YES
ENTA,0001177648,0000950170-23-007317,8-K,2023-03-10,YES
ENTA,0001177648,0000950170-23-006453,8-K,2023-03-07,YES
ENTA,0001177648,0000950170-23-002134,10-Q,2023-02-08,YES
ENTA,0001177648,0000950170-23-001981,8-K,2023-02-07,YES
EOG,0000821189,0000821189-26-000054,10-K,2026-02-24,NO
EOG,0000821189,0000821189-26-000052,8-K,2026-02-24,NO
EOG,0000821189,0000821189-26-000012,8-K,2026-01-12,NO
EOG,0000821189,0001193125-25-315185,8-K,2025-12-11,YES
EOG,0000821189,0001193125-25-311346,8-K,2025-12-08,YES
EOG,0000821189,0001193125-25-293868,8-K,2025-11-24,YES
EOG,0000821189,0000821189-25-000131,10-Q,2025-11-06,NO
EOG,0000821189,0000821189-25-000129,8-K,2025-11-06,NO
EOG,0000821189,0000821189-25-000101,8-K,2025-10-08,YES
EOG,0000821189,0000821189-25-000070,10-Q,2025-08-07,YES
EOG,0000821189,0000821189-25-000069,8-K,2025-08-07,YES
EOG,0000821189,0000821189-25-000041,8-K,2025-08-01,YES
EOG,0000821189,0000821189-25-000036,8-K,2025-07-09,YES
EOG,0000821189,0001193125-25-154088,8-K,2025-07-01,YES
EOG,0000821189,0001193125-25-143645,8-K,2025-06-20,YES
EOG,0000821189,0000821189-25-000032,8-K,2025-06-05,YES
EOG,0000821189,0001193125-25-131514,8-K,2025-05-30,YES
EOG,0000821189,0000821189-25-000027,8-K,2025-05-27,YES
EOG,0000821189,0001193125-25-121321,8-K,2025-05-16,YES
EOG,0000821189,0000821189-25-000022,10-Q,2025-05-01,YES
EOG,0000821189,0000821189-25-000019,8-K,2025-05-01,YES
EOG,0000821189,0000821189-25-000015,8-K,2025-04-10,YES
EOG,0000821189,0000821189-25-000011,10-K,2025-02-27,YES
EOG,0000821189,0000821189-25-000010,8-K,2025-02-27,YES
EOG,0000821189,0001193125-25-024039,8-K,2025-02-11,YES
EOG,0000821189,0000821189-25-000003,8-K,2025-01-13,YES
EOG,0000821189,0001193125-24-263438,8-K,2024-11-21,YES
EOG,0000821189,0000821189-24-000049,10-Q,2024-11-07,YES
EOG,0000821189,0000821189-24-000046,8-K,2024-11-07,YES
EOG,0000821189,0000821189-24-000042,8-K,2024-10-08,YES
EOG,0000821189,0000821189-24-000031,10-Q,2024-08-01,YES
EOG,0000821189,0000821189-24-000030,8-K,2024-08-01,YES
EOG,0000821189,0000821189-24-000026,8-K,2024-07-09,YES
EOG,0000821189,0000821189-24-000023,8-K,2024-05-24,YES
EOG,0000821189,0000821189-24-000021,10-Q,2024-05-02,YES
EOG,0000821189,0000821189-24-000020,8-K,2024-05-02,YES
EOG,0000821189,0000821189-24-000014,8-K,2024-04-08,YES
EOG,0000821189,0001193125-24-084841,8-K,2024-04-02,YES
EOG,0000821189,0000821189-24-000011,10-K,2024-02-22,YES
EOG,0000821189,0000821189-24-000009,8-K,2024-02-22,YES
EOG,0000821189,0000821189-24-000002,8-K,2024-01-11,YES
EOG,0000821189,0001193125-23-294416,8-K,2023-12-13,YES
EOG,0000821189,0000821189-23-000051,10-Q,2023-11-02,YES
EOG,0000821189,0000821189-23-000050,8-K,2023-11-02,YES
EOG,0000821189,0000821189-23-000043,8-K,2023-10-10,YES
EOG,0000821189,0001193125-23-234997,8-K,2023-09-14,YES
EOG,0000821189,0000821189-23-000040,10-Q,2023-08-03,YES
EOG,0000821189,0000821189-23-000039,8-K,2023-08-03,YES
EOG,0000821189,0000821189-23-000032,8-K,2023-07-11,YES
EOG,0000821189,0000821189-23-000030,8-K,2023-06-12,YES
EOG,0000821189,0000821189-23-000027,8-K,2023-05-26,YES
EOG,0000821189,0000821189-23-000024,10-Q,2023-05-04,YES
EOG,0000821189,0000821189-23-000023,8-K,2023-05-04,YES
EOG,0000821189,0000821189-23-000019,8-K,2023-04-11,YES
EOG,0000821189,0000821189-23-000015,10-K,2023-02-23,YES
EOG,0000821189,0000821189-23-000014,8-K,2023-02-23,YES
EOG,0000821189,0000821189-23-000007,8-K,2023-02-08,YES
EOG,0000821189,0000821189-23-000004,8-K,2023-01-12,YES
EOLS,0001570562,0001570562-26-000043,8-K,2026-03-13,NO
EOLS,0001570562,0001628280-26-014001,10-K,2026-03-03,NO
EOLS,0001570562,0001628280-26-013872,8-K,2026-03-03,NO
EOLS,0001570562,0001570562-26-000003,8-K,2026-01-09,NO
EOLS,0001570562,0001628280-25-049673,10-Q,2025-11-05,YES
EOLS,0001570562,0001628280-25-049564,8-K,2025-11-05,NO
EOLS,0001570562,0001570562-25-000110,8-K,2025-09-08,YES
EOLS,0001570562,0001570562-25-000098,10-Q,2025-08-05,YES
EOLS,0001570562,0001570562-25-000094,8-K,2025-08-05,YES
EOLS,0001570562,0001570562-25-000085,8-K,2025-06-06,YES
EOLS,0001570562,0001570562-25-000083,8-K,2025-05-27,YES
EOLS,0001570562,0001570562-25-000075,10-Q,2025-05-07,YES
EOLS,0001570562,0001570562-25-000074,8-K,2025-05-07,YES
EOLS,0001570562,0001570562-25-000069,8-K,2025-05-05,YES
EOLS,0001570562,0001570562-25-000020,10-K,2025-03-04,YES
EOLS,0001570562,0001570562-25-000017,8-K,2025-03-04,YES
EOLS,0001570562,0001570562-25-000006,8-K,2025-01-21,YES
EOLS,0001570562,0001570562-24-000128,10-Q,2024-11-06,YES
EOLS,0001570562,0001570562-24-000127,8-K,2024-11-06,YES
EOLS,0001570562,0001570562-24-000116,10-Q,2024-07-31,YES
EOLS,0001570562,0001570562-24-000114,8-K,2024-07-31,YES
EOLS,0001570562,0001570562-24-000104,8-K,2024-07-01,YES
EOLS,0001570562,0001570562-24-000098,8-K,2024-06-11,YES
EOLS,0001570562,0001570562-24-000080,10-Q,2024-05-07,YES
EOLS,0001570562,0001570562-24-000078,8-K,2024-05-07,YES
EOLS,0001570562,0001570562-24-000061,8-K,2024-04-03,YES
EOLS,0001570562,0001570562-24-000049,8-K,2024-03-13,YES
EOLS,0001570562,0001570562-24-000041,10-K,2024-03-07,YES
EOLS,0001570562,0001570562-24-000038,8-K,2024-03-07,YES
EOLS,0001570562,0001570562-24-000003,8-K,2024-01-16,YES
EOLS,0001570562,0001570562-23-000119,8-K,2023-12-20,YES
EOLS,0001570562,0001570562-23-000115,10-Q,2023-11-07,YES
EOLS,0001570562,0001570562-23-000114,8-K,2023-11-07,YES
EOLS,0001570562,0001570562-23-000088,10-Q,2023-08-02,YES
EOLS,0001570562,0001570562-23-000086,8-K,2023-08-02,YES
EOLS,0001570562,0001570562-23-000082,8-K,2023-07-27,YES
EOLS,0001570562,0001570562-23-000079,8-K,2023-06-14,YES
EOLS,0001570562,0001570562-23-000070,10-Q,2023-05-09,YES
EOLS,0001570562,0001570562-23-000068,8-K,2023-05-09,YES
EOLS,0001570562,0001570562-23-000042,8-K,2023-03-13,YES
EOLS,0001570562,0001570562-23-000038,10-K,2023-03-08,YES
EOLS,0001570562,0001570562-23-000034,8-K,2023-03-08,YES
EOLS,0001570562,0001570562-23-000003,8-K,2023-01-18,YES
EPAM,0001352010,0001352010-26-000021,8-K,2026-03-12,NO
EPAM,0001352010,0001352010-26-000019,8-K,2026-03-05,NO
EPAM,0001352010,0001352010-26-000015,10-K,2026-02-26,NO
EPAM,0001352010,0001352010-26-000010,8-K,2026-02-19,NO
EPAM,0001352010,0001352010-26-000005,8-K,2026-01-13,NO
EPAM,0001352010,0001352010-25-000056,10-Q,2025-11-06,NO
EPAM,0001352010,0001352010-25-000053,8-K,2025-11-06,NO
EPAM,0001352010,0001352010-25-000050,8-K,2025-10-21,YES
EPAM,0001352010,0001352010-25-000047,8-K,2025-10-06,YES
EPAM,0001352010,0001352010-25-000044,8-K,2025-09-02,YES
EPAM,0001352010,0001352010-25-000029,10-Q,2025-08-07,YES
EPAM,0001352010,0001352010-25-000024,8-K,2025-08-07,YES
EPAM,0001352010,0001140361-25-023813,8-K,2025-06-26,YES
EPAM,0001352010,0001352010-25-000021,8-K,2025-05-27,YES
EPAM,0001352010,0001352010-25-000015,10-Q,2025-05-08,YES
EPAM,0001352010,0001352010-25-000012,8-K,2025-05-08,YES
