ticker,cik,accession,formType,filingDate,status
TXRH,0001289460,0001104659-26-015177,8-K,2026-02-13,MISSING
TXRH,0001289460,0001104659-25-125598,8-K,2025-12-31,MISSING
TXRH,0001289460,0001104659-25-117423,8-K,2025-12-02,MISSING
TXRH,0001289460,0001104659-25-108178,10-Q,2025-11-07,MISSING
TXRH,0001289460,0001104659-25-107724,8-K,2025-11-06,MISSING
TXT,0000217346,0000217346-26-000006,10-K,2026-02-11,MISSING
TXT,0000217346,0000217346-26-000004,8-K,2026-02-02,MISSING
TXT,0000217346,0000217346-26-000002,8-K,2026-01-28,MISSING
TYL,0000860731,0000860731-26-000018,8-K,2026-03-13,MISSING
TYL,0000860731,0000860731-26-000016,10-K,2026-02-18,MISSING
TYL,0000860731,0000860731-26-000013,8-K,2026-02-11,MISSING
TYL,0000860731,0000860731-26-000009,8-K,2026-02-04,MISSING
TYL,0000860731,0000860731-26-000004,8-K,2026-02-03,MISSING
U,0001810806,0001810806-26-000016,8-K,2026-03-26,MISSING
U,0001810806,0001810806-26-000011,10-K,2026-02-11,MISSING
U,0001810806,0001810806-26-000010,8-K,2026-02-11,MISSING
U,0001810806,0001810806-26-000006,8-K,2026-02-10,MISSING
U,0001810806,0001810806-26-000004,8-K,2026-02-10,MISSING
U,0001810806,0001810806-25-000169,10-Q,2025-11-05,MISSING
U,0001810806,0001810806-25-000167,8-K,2025-11-05,MISSING
U,0001810806,0001810806-24-000189,10-Q,2024-08-08,MISSING
U,0001810806,0001810806-24-000187,8-K,2024-08-08,MISSING
U,0001810806,0001810806-24-000186,8-K,2024-08-08,MISSING
U,0001810806,0001810806-24-000102,8-K,2024-05-13,MISSING
UBER,0001543151,0001543151-26-000015,10-K,2026-02-13,MISSING
UBER,0001543151,0001552781-26-000043,8-K,2026-02-09,MISSING
UBER,0001543151,0001543151-26-000011,8-K,2026-02-04,MISSING
UBER,0001543151,0001543151-26-000005,8-K,2026-01-12,MISSING
UBER,0001543151,0001543151-25-000033,10-Q,2025-11-04,MISSING
UBER,0001543151,0001543151-25-000030,8-K,2025-11-04,MISSING
UBER,0001543151,0001543151-24-000027,10-Q,2024-08-06,MISSING
UBER,0001543151,0001543151-24-000024,8-K,2024-08-06,MISSING
UBER,0001543151,0001552781-24-000318,8-K,2024-05-14,MISSING
UDR,0000074208,0000074208-26-000031,8-K,2026-02-27,MISSING
UDR,0000074208,0000074208-26-000027,8-K,2026-02-20,MISSING
UDR,0000074208,0000074208-26-000013,10-K,2026-02-17,MISSING
UDR,0000074208,0000074208-26-000009,8-K,2026-02-09,MISSING
UDR,0000074208,0000074208-26-000005,8-K,2026-01-05,MISSING
UDR,0000074208,0000074208-24-000084,8-K,2024-11-14,MISSING
UHS,0000352915,0001193125-26-097674,8-K,2026-03-09,MISSING
UHS,0000352915,0001193125-26-073545,8-K,2026-02-26,MISSING
UHS,0000352915,0001193125-26-071676,10-K,2026-02-25,MISSING
UHS,0000352915,0001193125-25-337662,8-K,2025-12-31,MISSING
UHS,0000352915,0001193125-25-272385,10-Q,2025-11-07,MISSING
UHS,0000352915,0000950170-24-094006,10-Q,2024-08-08,MISSING
ULTA,0001403568,0001104659-26-035243,10-K,2026-03-26,MISSING
ULTA,0001403568,0001104659-26-027061,8-K,2026-03-12,MISSING
UNFI,0001020859,0001020859-26-000006,10-Q,2026-03-10,MISSING
UNFI,0001020859,0001020859-26-000004,8-K,2026-03-10,MISSING
UNH,0000731766,0000731766-26-000067,8-K,2026-03-09,MISSING
UNH,0000731766,0000731766-26-000064,8-K,2026-03-02,MISSING
UNH,0000731766,0000731766-26-000062,10-K,2026-03-02,MISSING
UNH,0000731766,0000731766-26-000046,8-K,2026-02-25,MISSING
UNH,0000731766,0000731766-26-000025,8-K,2026-01-27,MISSING
UNH,0000731766,0000731766-26-000020,8-K,2026-01-12,MISSING
UNH,0000731766,0000731766-25-000308,8-K,2025-11-07,MISSING
UNH,0000731766,0000731766-24-000159,8-K,2024-05-15,MISSING
UNP,0000100885,0000100885-26-000037,10-K,2026-02-06,MISSING
UNP,0000100885,0000100885-26-000032,8-K,2026-01-27,MISSING
UNP,0000100885,0001193125-25-270046,8-K,2025-11-06,MISSING
UNP,0000100885,0001437749-24-013206,10-Q,2024-04-25,MISSING
UPS,0001090727,0001628280-26-008432,10-K,2026-02-17,MISSING
UPS,0001090727,0001628280-26-006089,8-K,2026-02-06,MISSING
UPS,0001090727,0001628280-26-003510,8-K,2026-01-27,MISSING
UPS,0001090727,0001628280-25-049661,10-Q,2025-11-05,MISSING
UPS,0001090727,0001090727-24-000045,10-Q,2024-08-07,MISSING
UPWK,0001627475,0001627475-26-000018,8-K,2026-03-18,MISSING
UPWK,0001627475,0001627475-26-000015,8-K,2026-02-18,MISSING
UPWK,0001627475,0001627475-26-000012,10-K,2026-02-13,MISSING
UPWK,0001627475,0001627475-26-000005,8-K,2026-02-09,MISSING
UPWK,0001627475,0001627475-25-000058,10-Q,2025-11-04,MISSING
UPWK,0001627475,0001627475-25-000055,8-K,2025-11-03,MISSING
UPWK,0001627475,0001627475-24-000034,10-Q,2024-08-07,MISSING
UPWK,0001627475,0001627475-24-000032,8-K,2024-08-07,MISSING
URBN,0000912615,0001193125-26-074606,8-K,2026-02-26,MISSING
URBN,0000912615,0001193125-26-010089,8-K,2026-01-12,MISSING
URI,0001067701,0001193125-26-044873,8-K,2026-02-10,MISSING
URI,0001067701,0001193125-26-036751,8-K,2026-02-04,MISSING
URI,0001067701,0001067701-26-000009,8-K,2026-01-28,MISSING
URI,0001067701,0001067701-26-000007,10-K,2026-01-28,MISSING
URI,0001067701,0001104659-25-117306,8-K,2025-12-01,MISSING
URI,0001067701,0001067701-24-000018,8-K,2024-04-24,MISSING
USFD,0001665918,0001665918-26-000008,10-K,2026-02-12,MISSING
USFD,0001665918,0001665918-26-000005,8-K,2026-02-12,MISSING
USFD,0001665918,0001665918-26-000002,8-K,2026-01-12,MISSING
USFD,0001665918,0001665918-25-000146,10-Q,2025-11-06,MISSING
USFD,0001665918,0001665918-25-000144,8-K,2025-11-06,MISSING
USFD,0001665918,0001665918-24-000135,10-Q,2024-08-08,MISSING
USFD,0001665918,0001665918-24-000132,8-K,2024-08-08,MISSING
UTHR,0001082554,0001104659-26-025331,8-K,2026-03-09,MISSING
UTHR,0001082554,0001104659-26-021869,8-K,2026-03-02,MISSING
UTHR,0001082554,0001082554-26-000007,8-K,2026-02-25,MISSING
UTHR,0001082554,0001082554-26-000006,10-K,2026-02-25,MISSING
UTHR,0001082554,0001104659-26-005810,8-K,2026-01-22,MISSING
UTZ,0001739566,0001628280-26-008789,8-K,2026-02-18,MISSING
UTZ,0001739566,0001628280-26-007757,10-K,2026-02-12,MISSING
UTZ,0001739566,0001628280-26-007457,8-K,2026-02-12,MISSING
UTZ,0001739566,0001628280-26-004786,8-K,2026-02-03,MISSING
UTZ,0001739566,0001628280-26-001735,8-K,2026-01-12,MISSING
VC,0001111335,0001111335-26-000006,10-K,2026-02-19,MISSING
VC,0001111335,0001111335-26-000005,8-K,2026-02-19,MISSING
VC,0001111335,0001111335-25-000178,10-Q/A,2025-11-04,MISSING
VCTR,0001570827,0001104659-26-033934,8-K,2026-03-24,MISSING
VCTR,0001570827,0001104659-26-032996,8-K,2026-03-23,MISSING
VCTR,0001570827,0001104659-26-028975,8-K,2026-03-17,MISSING
VCTR,0001570827,0001193125-26-108377,8-K,2026-03-16,MISSING
VCTR,0001570827,0001193125-26-102403,8-K,2026-03-11,MISSING
VCTR,0001570827,0001193125-26-077057,10-K,2026-02-26,MISSING
VCTR,0001570827,0001104659-26-020100,8-K,2026-02-26,MISSING
VCTR,0001570827,0001193125-26-046705,8-K,2026-02-11,MISSING
VCTR,0001570827,0001193125-26-037708,8-K,2026-02-04,MISSING
VCTR,0001570827,0001193125-26-011816,8-K,2026-01-13,MISSING
VCTR,0001570827,0001193125-25-271198,10-Q,2025-11-07,MISSING
VCTR,0001570827,0001193125-25-269768,8-K,2025-11-06,MISSING
VCTR,0001570827,0000950170-24-124719,8-K,2024-11-12,MISSING
VCTR,0001570827,0000950170-24-094116,8-K,2024-08-08,MISSING
VEEV,0001393052,0001393052-26-000014,10-K,2026-03-20,MISSING
VEEV,0001393052,0001393052-26-000007,8-K,2026-03-04,MISSING
VEEV,0001393052,0001393052-26-000003,8-K,2026-01-05,MISSING
VFC,0000103379,0000103379-26-000013,8-K,2026-01-28,MISSING
VFC,0000103379,0000103379-26-000011,10-Q,2026-01-28,MISSING
VFC,0000103379,0000103379-26-000008,8-K,2026-01-28,MISSING
VFC,0000103379,0000103379-26-000004,8-K,2026-01-08,MISSING
VFC,0000103379,0000103379-24-000018,10-Q,2024-08-07,MISSING
VFC,0000103379,0001193125-24-194910,8-K,2024-08-06,MISSING
VFC,0000103379,0000103379-24-000016,8-K,2024-08-06,MISSING
VICI,0001705696,0001705696-26-000034,10-K,2026-02-25,MISSING
VICI,0001705696,0001705696-26-000033,8-K,2026-02-25,MISSING
VIR,0001706431,0001193125-26-091447,8-K,2026-03-04,MISSING
VIR,0001706431,0001193125-26-084367,8-K,2026-03-02,MISSING
VIR,0001706431,0001193125-26-077416,8-K,2026-02-26,MISSING
VIR,0001706431,0001628280-26-010749,10-K,2026-02-23,MISSING
VIR,0001706431,0001628280-26-010740,8-K,2026-02-23,MISSING
VIR,0001706431,0001628280-26-001768,8-K,2026-01-12,MISSING
VIR,0001706431,0001628280-25-049694,10-Q,2025-11-05,MISSING
VIR,0001706431,0001628280-25-049561,8-K,2025-11-05,MISSING
VKTX,0001607678,0001193125-26-046876,10-K,2026-02-11,MISSING
VKTX,0001607678,0001193125-26-046536,8-K,2026-02-11,MISSING
VLO,0001035002,0001193125-26-098770,8-K,2026-03-09,MISSING
VLO,0001035002,0001628280-26-011499,10-K,2026-02-25,MISSING
VLO,0001035002,0001628280-26-003974,8-K,2026-01-29,MISSING
VLO,0001035002,0001193125-24-142857,8-K,2024-05-20,MISSING
VMC,0001396009,0001140361-26-009178,8-K,2026-03-12,MISSING
VMC,0001396009,0001628280-26-009546,10-K,2026-02-19,MISSING
VMC,0001396009,0001140361-26-005605,8-K,2026-02-17,MISSING
VMC,0001396009,0001396009-24-000017,10-Q,2024-08-07,MISSING
VMC,0001396009,0001140361-24-035798,8-K,2024-08-06,MISSING
VMC,0001396009,0001140361-24-025697,8-K,2024-05-13,MISSING
VNO,0000899689,0000899689-26-000011,8-K,2026-02-09,MISSING
VNO,0000899689,0000899689-26-000009,10-K,2026-02-09,MISSING
VNO,0000899689,0001104659-26-003748,8-K,2026-01-14,MISSING
VNO,0000899689,0000899689-26-000003,8-K,2026-01-07,MISSING
VNO,0000899689,0000899689-25-000042,8-K,2025-11-03,MISSING
VNO,0000899689,0000899689-25-000040,10-Q,2025-11-03,MISSING
VNO,0000899689,0000899689-24-000035,8-K,2024-08-05,MISSING
VNO,0000899689,0000899689-24-000033,10-Q,2024-08-05,MISSING
VNO,0000899689,0000899689-23-000026,10-Q,2023-05-01,MISSING
VNOM,0001602065,0001602065-24-000063,10-Q,2024-08-05,MISSING
VNOM,0001602065,0001602065-24-000061,8-K,2024-08-05,MISSING
VOYA,0001535929,0001193125-26-085482,8-K,2026-03-02,MISSING
VOYA,0001535929,0001535929-26-000043,10-K,2026-02-20,MISSING
VOYA,0001535929,0001535929-26-000009,8-K,2026-02-03,MISSING
VOYA,0001535929,0001535929-26-000005,8-K,2026-01-23,MISSING
VOYA,0001535929,0001535929-25-000115,10-Q,2025-11-06,MISSING
VOYA,0001535929,0001535929-25-000112,8-K,2025-11-04,MISSING
VOYA,0001535929,0001535929-23-000032,8-K,2023-05-02,MISSING
VRNS,0001361113,0001628280-26-005450,10-K,2026-02-04,MISSING
VRNS,0001361113,0001171843-26-000602,8-K,2026-02-03,MISSING
VRNT,0001166388,0001193125-25-272344,8-K,2025-11-07,MISSING
VRSK,0001442145,0001193125-26-074420,8-K,2026-02-26,MISSING
VRSK,0001442145,0001193125-26-062488,8-K,2026-02-23,MISSING
VRSK,0001442145,0001437749-26-004452,10-K,2026-02-18,MISSING
VRSK,0001442145,0001437749-26-004451,8-K,2026-02-18,MISSING
VRSK,0001442145,0001193125-25-332544,8-K,2025-12-29,MISSING
VRTX,0000875320,0000875320-26-000056,10-K,2026-02-13,MISSING
VRTX,0000875320,0000875320-26-000034,8-K,2026-02-12,MISSING
VRTX,0000875320,0000875320-25-000232,10-Q,2025-11-04,MISSING
VRTX,0000875320,0000875320-25-000230,8-K,2025-11-03,MISSING
VRTX,0000875320,0000875320-24-000142,8-K,2024-05-15,MISSING
VSAT,0000797721,0001193125-26-041421,10-Q,2026-02-06,MISSING
VSAT,0000797721,0001193125-26-039528,8-K,2026-02-05,MISSING
VSAT,0000797721,0001193125-26-022564,8-K,2026-01-26,MISSING
VSAT,0000797721,0001193125-25-272830,10-Q,2025-11-10,MISSING
VSAT,0000797721,0001193125-25-272331,8-K,2025-11-07,MISSING
VSAT,0000797721,0001193125-24-195897,8-K,2024-08-07,MISSING
VST,0001692819,0001692819-26-000006,10-K,2026-02-27,MISSING
VST,0001692819,0001193125-26-073364,8-K,2026-02-26,MISSING
VST,0001692819,0001193125-26-024837,8-K,2026-01-27,MISSING
VST,0001692819,0001193125-26-008508,8-K,2026-01-09,MISSING
VST,0001692819,0001193125-26-002589,8-K,2026-01-05,MISSING
VST,0001692819,0001692819-25-000094,10-Q,2025-11-07,MISSING
VST,0001692819,0001193125-25-268033,8-K,2025-11-06,MISSING
VST,0001692819,0001193125-24-259341,8-K,2024-11-15,MISSING
VST,0001692819,0001692819-24-000061,10-Q,2024-08-09,MISSING
VST,0001692819,0001193125-24-196470,8-K,2024-08-08,MISSING
W,0001616707,0001616707-26-000043,8-K,2026-03-06,MISSING
W,0001616707,0001616707-26-000027,10-K,2026-02-19,MISSING
W,0001616707,0001616707-26-000024,8-K,2026-02-19,MISSING
W,0001616707,0001616707-26-000015,8-K,2026-02-06,MISSING
W,0001616707,0001193125-25-272454,8-K,2025-11-07,MISSING
W,0001616707,0001193125-25-265169,8-K,2025-11-05,MISSING
W,0001616707,0001193125-25-263738,8-K,2025-11-04,MISSING
W,0001616707,0001616707-24-000064,8-K,2024-11-12,MISSING
W,0001616707,0001616707-24-000039,8-K,2024-05-15,MISSING
WAB,0000943452,0001140361-26-007441,8-K,2026-03-03,MISSING
WAB,0000943452,0001628280-26-008067,10-K,2026-02-13,MISSING
WAB,0000943452,0001628280-26-007113,8-K,2026-02-11,MISSING
WAT,0001000697,0001193125-26-119753,8-K,2026-03-23,MISSING
WAT,0001000697,0001193125-26-107339,8-K,2026-03-16,MISSING
WAT,0001000697,0001193125-26-062604,10-K,2026-02-23,MISSING
WAT,0001000697,0001193125-26-042819,8-K,2026-02-09,MISSING
WAT,0001000697,0001193125-26-041897,8-K,2026-02-09,MISSING
WAT,0001000697,0001193125-26-024492,8-K,2026-01-27,MISSING
WAT,0001000697,0001193125-26-015384,8-K,2026-01-16,MISSING
WAT,0001000697,0001193125-26-010633,8-K,2026-01-12,MISSING
WAT,0001000697,0001193125-25-263533,10-Q,2025-11-04,MISSING
WAT,0001000697,0001193125-25-263520,8-K,2025-11-04,MISSING
WDAY,0001327811,0001327811-26-000016,8-K,2026-03-06,MISSING
WDAY,0001327811,0001327811-26-000014,10-K,2026-03-06,MISSING
WDAY,0001327811,0001327811-26-000010,8-K,2026-02-24,MISSING
WDAY,0001327811,0001327811-26-000007,8-K,2026-02-09,MISSING
WDAY,0001327811,0001327811-26-000004,8-K,2026-02-04,MISSING
WDC,0000106040,0001193125-26-067035,8-K,2026-02-24,MISSING
WDC,0000106040,0001193125-26-055920,8-K,2026-02-18,MISSING
WDC,0000106040,0001193125-26-041896,8-K,2026-02-09,MISSING
WDC,0000106040,0001628280-26-004207,10-Q,2026-01-30,MISSING
WDC,0000106040,0001628280-26-004131,8-K,2026-01-29,MISSING
WDC,0000106040,0001193125-25-262773,8-K,2025-11-03,MISSING
WDC,0000106040,0001193125-24-138274,8-K,2024-05-14,MISSING
WEC,0000783325,0000783325-26-000027,8-K,2026-03-02,MISSING
WEC,0000783325,0001104659-26-020174,8-K,2026-02-26,MISSING
WEC,0000783325,0000783325-26-000018,10-K,2026-02-20,MISSING
WEC,0000783325,0000783325-26-000014,8-K,2026-02-06,MISSING
WEC,0000783325,0000783325-26-000011,8-K,2026-02-05,MISSING
WEC,0000783325,0000783325-26-000006,8-K,2026-02-03,MISSING
WEC,0000783325,0000783325-26-000003,8-K,2026-01-05,MISSING
WEC,0000783325,0000783325-25-000063,8-K,2025-11-07,MISSING
WEC,0000783325,0001104659-25-107462,8-K,2025-11-06,MISSING
WEC,0000783325,0001104659-24-086300,8-K,2024-08-06,MISSING
WEC,0000783325,0000107815-24-000167,8-K,2024-05-13,MISSING
WERN,0000793074,0000793074-26-000071,10-K,2026-02-26,MISSING
WERN,0000793074,0000793074-26-000049,8-K,2026-02-18,MISSING
WERN,0000793074,0000793074-26-000009,8-K,2026-02-05,MISSING
WERN,0000793074,0000793074-26-000004,8-K,2026-01-29,MISSING
WERN,0000793074,0000793074-26-000002,8-K,2026-01-28,MISSING
WERN,0000793074,0000793074-25-000058,10-Q,2025-11-07,MISSING
WERN,0000793074,0000793074-25-000055,8-K,2025-11-04,MISSING
WERN,0000793074,0000793074-24-000064,10-Q,2024-11-12,MISSING
WERN,0000793074,0000793074-24-000056,10-Q,2024-08-08,MISSING
WERN,0000793074,0000793074-24-000042,8-K,2024-05-15,MISSING
WERN,0000793074,0000793074-24-000039,8-K,2024-05-13,MISSING
WGO,0000107687,0001628280-26-021020,10-Q,2026-03-25,MISSING
WGO,0000107687,0001628280-26-020907,8-K,2026-03-25,MISSING
WGO,0000107687,0000107687-26-000006,8-K,2026-02-05,MISSING
WHD,0001699136,0001628280-26-019875,8-K/A,2026-03-19,MISSING
WHD,0001699136,0001628280-26-018270,8-K,2026-03-16,MISSING
WHD,0001699136,0001628280-26-012377,10-K,2026-02-26,MISSING
WHD,0001699136,0001628280-26-011856,8-K,2026-02-26,MISSING
WHD,0001699136,0001628280-26-000635,8-K,2026-01-05,MISSING
WHD,0001699136,0001628280-26-000109,8-K,2026-01-02,MISSING
WHD,0001699136,0001699136-24-000137,8-K,2024-11-12,MISSING
WHD,0001699136,0001699136-24-000075,8-K,2024-05-14,MISSING
WHR,0000106640,0000106640-26-000012,8-K,2026-03-16,MISSING
WHR,0000106640,0001193125-26-084113,8-K,2026-03-02,MISSING
WHR,0000106640,0001193125-26-082849,8-K,2026-02-27,MISSING
WHR,0000106640,0000106640-26-000009,10-K,2026-02-11,MISSING
WHR,0000106640,0000106640-26-000004,8-K,2026-01-28,MISSING
WHR,0000106640,0001193125-25-301150,8-K,2025-11-28,MISSING
WHR,0000106640,0001193125-25-269476,8-K,2025-11-06,MISSING
WING,0001636222,0001636222-26-000011,8-K,2026-03-11,MISSING
WING,0001636222,0001636222-26-000008,10-K,2026-02-18,MISSING
WING,0001636222,0001636222-26-000006,8-K,2026-02-18,MISSING
WING,0001636222,0001636222-26-000003,8-K,2026-01-13,MISSING
WING,0001636222,0001636222-25-000110,10-Q,2025-11-04,MISSING
WING,0001636222,0001636222-25-000107,8-K,2025-11-04,MISSING
WING,0001636222,0001636222-24-000140,8-K,2024-11-13,MISSING
WLK,0001262823,0001262823-26-000016,10-K,2026-02-26,MISSING
WLK,0001262823,0001262823-26-000008,8-K,2026-02-24,MISSING
WLK,0001262823,0001193125-26-064221,8-K,2026-02-23,MISSING
WLK,0001262823,0001262823-26-000005,8-K,2026-01-06,MISSING
WLK,0001262823,0001193125-25-267207,8-K,2025-11-05,MISSING
WLK,0001262823,0001193125-25-263753,8-K,2025-11-04,MISSING
WLK,0001262823,0001262823-24-000041,8-K,2024-08-06,MISSING
WLK,0001262823,0001193125-24-137266,8-K,2024-05-13,MISSING
WMB,0000107263,0000107263-26-000008,8-K,2026-03-26,MISSING
WMB,0000107263,0000107263-26-000006,10-K,2026-02-24,MISSING
WMB,0000107263,0000107263-26-000003,8-K,2026-02-10,MISSING
WMB,0000107263,0001193125-26-007722,8-K,2026-01-08,MISSING
WMB,0000107263,0001193125-26-007085,8-K,2026-01-08,MISSING
WMB,0000107263,0001193125-25-304001,8-K,2025-12-01,MISSING
WMB,0000107263,0000107263-25-000145,10-Q,2025-11-03,MISSING
WMB,0000107263,0000107263-25-000143,8-K,2025-11-03,MISSING
WMB,0000107263,0000107263-24-000077,10-Q,2024-08-05,MISSING
WMB,0000107263,0000107263-24-000075,8-K,2024-08-05,MISSING
WMG,0001319161,0001193125-26-102112,8-K,2026-03-11,MISSING
WMG,0001319161,0001193125-26-095149,8-K,2026-03-06,MISSING
WMG,0001319161,0001193125-26-086963,8-K,2026-03-03,MISSING
WMG,0001319161,0001319161-26-000010,10-Q,2026-02-09,MISSING
WMG,0001319161,0001319161-26-000007,8-K,2026-02-05,MISSING
WMG,0001319161,0001193125-26-038593,8-K,2026-02-05,MISSING
WMG,0001319161,0001193125-25-303579,8-K,2025-12-01,MISSING
WMG,0001319161,0001193125-25-271139,8-K,2025-11-07,MISSING
WMG,0001319161,0001319161-24-000027,10-Q,2024-08-07,MISSING
WMG,0001319161,0001319161-24-000025,8-K,2024-08-07,MISSING
WMG,0001319161,0001193125-24-136758,8-K,2024-05-13,MISSING
WMS,0001604028,0001193125-26-082558,8-K,2026-02-27,MISSING
WMS,0001604028,0001604028-26-000011,8-K,2026-02-12,MISSING
WMS,0001604028,0001604028-26-000009,8-K,2026-02-12,MISSING
WMS,0001604028,0001604028-26-000007,10-Q,2026-02-05,MISSING
WMS,0001604028,0001604028-26-000004,8-K,2026-02-05,MISSING
WMS,0001604028,0001604028-26-000002,8-K,2026-02-02,MISSING
WMS,0001604028,0001604028-25-000043,10-Q,2025-11-06,MISSING
WMS,0001604028,0001604028-25-000041,8-K,2025-11-06,MISSING
WMS,0001604028,0001604028-24-000032,10-Q,2024-08-08,MISSING
WMS,0001604028,0001604028-24-000029,8-K,2024-08-08,MISSING
WMT,0000104169,0000104169-26-000057,8-K,2026-03-13,MISSING
WMT,0000104169,0000104169-26-000055,10-K,2026-03-13,MISSING
WMT,0000104169,0000104169-26-000032,8-K,2026-02-19,MISSING
WMT,0000104169,0000104169-26-000028,8-K/A,2026-01-30,MISSING
WMT,0000104169,0000104169-26-000024,8-K/A,2026-01-16,MISSING
WMT,0000104169,0000104169-26-000023,8-K,2026-01-16,MISSING
WMT,0000104169,0000104169-26-000008,8-K,2026-01-08,MISSING
WMT,0000104169,0000104169-25-000238,8-K,2025-12-29,MISSING
WSO,0000105016,0001193125-26-082486,10-K,2026-02-27,MISSING
WSO,0000105016,0001193125-26-053048,8-K,2026-02-17,MISSING
WSO,0000105016,0001193125-25-272272,10-Q,2025-11-07,MISSING
WSO,0000105016,0001193125-24-259823,8-K,2024-11-15,MISSING
WST,0000105770,0000105770-26-000041,8-K,2026-03-09,MISSING
WST,0000105770,0000105770-26-000010,10-K,2026-02-17,MISSING
WST,0000105770,0000105770-26-000005,8-K,2026-02-12,MISSING
WWW,0000110471,0001628280-26-012614,10-K,2026-02-27,MISSING
WWW,0000110471,0001628280-26-011956,8-K,2026-02-26,MISSING
WWW,0000110471,0001628280-25-049956,10-Q,2025-11-06,MISSING
WWW,0000110471,0001628280-25-049214,8-K,2025-11-05,MISSING
WWW,0000110471,0000110471-24-000151,10-Q,2024-08-08,MISSING
WWW,0000110471,0000110471-24-000149,8-K,2024-08-07,MISSING
WWW,0000110471,0000110471-24-000148,8-K,2024-08-07,MISSING
X,0001163302,0001163302-25-000034,8-K,2025-05-09,MISSING
X,0001163302,0001163302-25-000030,10-Q,2025-05-02,MISSING
X,0001163302,0001163302-25-000028,8-K,2025-05-01,MISSING
XENE,0001582313,0001193125-26-106144,8-K,2026-03-13,MISSING
XENE,0001582313,0001193125-26-104199,8-K,2026-03-12,MISSING
XENE,0001582313,0001193125-26-097577,8-K,2026-03-09,MISSING
XENE,0001582313,0001193125-26-082520,8-K,2026-02-27,MISSING
XENE,0001582313,0001193125-26-076650,10-K,2026-02-26,MISSING
XENE,0001582313,0001193125-26-076530,8-K,2026-02-26,MISSING
XENE,0001582313,0001193125-25-303862,8-K,2025-12-01,MISSING
XENE,0001582313,0001193125-25-262646,10-Q,2025-11-03,MISSING
