required_input	state	detail
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00283.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00284.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00285.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00286.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00287.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00288.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00289.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00290.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00291.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00292.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00293.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00294.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00295.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00296.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00297.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00298.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00299.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00300.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00301.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00302.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00303.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00304.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00305.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00306.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00307.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00308.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00309.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00310.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00311.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00312.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00313.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00314.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00315.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00316.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00317.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00318.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00319.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00320.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00321.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00322.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00323.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00324.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00325.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00326.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00327.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00328.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00329.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00330.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00331.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00332.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00333.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00334.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00335.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00336.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00337.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00338.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00339.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00340.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00341.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00342.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00343.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00344.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00345.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00346.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00347.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00348.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00349.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00350.attempt1.complete.raw.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00351.attempt1.complete.raw.json	in_commit	under a whitelist root
