ticker,accession_8k,filed_8k,candidate_d_outcome,candidate_d_fy,candidate_d_q,candidate_d_source,sec_truth_tier,sec_truth_fy,sec_truth_q,evidence_quote,evidence_url,document_type,document_name,evidence_method,raw_cached_path,companion_periodic_accession,companion_periodic_form,companion_periodic_filed,companion_periodic_period_of_report,companion_xbrl_fy,companion_xbrl_q,companion_cover_quote,reasoning
FIVE,0001177609-23-000025,2023-11-29,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,Third Quarter Fiscal 2023,https://www.sec.gov/Archives/edgar/data/1177609/000117760923000025/q32023fivebelowexhibit991.htm,EX-99.1,q32023fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-23-000025/q32023fivebelowexhibit991.htm,0001177609-23-000028,10-Q,2023-11-30,2023-10-28,2023,Q3,"For the quarterly period ended October 28, 2023",current-period quote found in EX-99.1 (q32023fivebelowexhibit991.htm)
FIVE,0001177609-24-000005,2024-03-20,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q4,Fourth Quarter and Fiscal 2023,https://www.sec.gov/Archives/edgar/data/1177609/000117760924000005/q42023fivebelowexhibit991.htm,EX-99.1,q42023fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-24-000005/q42023fivebelowexhibit991.htm,0001177609-24-000008,10-K,2024-03-21,2024-02-03,2023,FY,"For the fiscal year ended February 3, 2024",current-period quote found in EX-99.1 (q42023fivebelowexhibit991.htm)
FIVE,0001177609-24-000011,2024-06-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q1,First Quarter Fiscal 2024,https://www.sec.gov/Archives/edgar/data/1177609/000117760924000011/q12024fivebelowexhibit991.htm,EX-99.1,q12024fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-24-000011/q12024fivebelowexhibit991.htm,0001177609-24-000016,10-Q,2024-06-06,2024-05-04,2024,Q1,"For the quarterly period ended May 4, 2024",current-period quote found in EX-99.1 (q12024fivebelowexhibit991.htm)
FIVE,0001177609-24-000020,2024-08-28,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q2,Second Quarter Fiscal 2024,https://www.sec.gov/Archives/edgar/data/1177609/000117760924000020/q22024fivebelowexhibit991.htm,EX-99.1,q22024fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-24-000020/q22024fivebelowexhibit991.htm,0001177609-24-000026,10-Q,2024-08-29,2024-08-03,2024,Q2,"For the quarterly period ended August 3, 2024",current-period quote found in EX-99.1 (q22024fivebelowexhibit991.htm)
FIVE,0001177609-24-000029,2024-12-04,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q3,Third Quarter Fiscal 2024,https://www.sec.gov/Archives/edgar/data/1177609/000117760924000029/q32024fivebelowexhibit991.htm,EX-99.1,q32024fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-24-000029/q32024fivebelowexhibit991.htm,0001177609-24-000033,10-Q,2024-12-05,2024-11-02,2024,Q3,"For the quarterly period ended November 2, 2024",current-period quote found in EX-99.1 (q32024fivebelowexhibit991.htm)
FIVE,0001177609-25-000006,2025-03-19,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q4,Fourth Quarter and Fiscal 2024,https://www.sec.gov/Archives/edgar/data/1177609/000117760925000006/q42024fivebelowexhibit991.htm,EX-99.1,q42024fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-25-000006/q42024fivebelowexhibit991.htm,0001177609-25-000009,10-K,2025-03-20,2025-02-01,2024,FY,"For the fiscal year ended February 1, 2025",current-period quote found in EX-99.1 (q42024fivebelowexhibit991.htm)
FIVE,0001177609-25-000019,2025-06-04,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q1,First Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1177609/000117760925000019/q12025fivebelowexhibit991.htm,EX-99.1,q12025fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-25-000019/q12025fivebelowexhibit991.htm,0001177609-25-000025,10-Q,2025-06-05,2025-05-03,2025,Q1,"For the quarterly period ended May 3, 2025",current-period quote found in EX-99.1 (q12025fivebelowexhibit991.htm)
FIVE,0001177609-25-000037,2025-08-27,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q2,Second Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1177609/000117760925000037/q22025fivebelowexhibit991.htm,EX-99.1,q22025fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-25-000037/q22025fivebelowexhibit991.htm,0001177609-25-000041,10-Q,2025-08-28,2025-08-02,2025,Q2,"For the quarterly period ended August 2, 2025",current-period quote found in EX-99.1 (q22025fivebelowexhibit991.htm)
FIVE,0001177609-25-000048,2025-12-03,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q3,Third Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1177609/000117760925000048/q32025fivebelowexhibit991.htm,EX-99.1,q32025fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-25-000048/q32025fivebelowexhibit991.htm,0001177609-25-000052,10-Q,2025-12-04,2025-11-01,2025,Q3,"For the quarterly period ended November 1, 2025",current-period quote found in EX-99.1 (q32025fivebelowexhibit991.htm)
FIVE,0001177609-26-000006,2026-03-18,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,Fourth Quarter and Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1177609/000117760926000006/q42025fivebelowexhibit991.htm,EX-99.1,q42025fivebelowexhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001177609-26-000006/q42025fivebelowexhibit991.htm,0001177609-26-000010,10-K,2026-03-19,2026-01-31,2025,FY,"For the fiscal year ended January 31 , 2026",current-period quote found in EX-99.1 (q42025fivebelowexhibit991.htm)
GBX,0001193125-23-002899,2023-01-06,FAIL_CLOSED,,,prior_periodic_projection_no_prior,A,2023,Q1,first quarter of 2023,https://www.sec.gov/Archives/edgar/data/923120/000119312523002899/d337846dex991.htm,EX-99.1,d337846dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-23-002899/d337846dex991.htm,0000950170-23-000342,10-Q,2023-01-06,2022-11-30,2023,Q1,"for the quarterly period ended November 30, 2022",current-period quote found in EX-99.1 (d337846dex991.htm)
GBX,0001193125-23-076173,2023-03-22,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,A,2023,Q2,"fiscal second quarter ended on February 28, 2023",https://www.sec.gov/Archives/edgar/data/923120/000119312523076173/d471403dex991.htm,EX-99.1,d471403dex991.htm,fiscal_quarter_ended_with_companion_xbrl_fy,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-23-076173/d471403dex991.htm,0000950170-23-012295,10-Q,2023-04-10,2023-02-28,2023,Q2,"for the quarterly period ended February 28, 2023",fiscal-quarter-ended fallback pattern + issuer XBRL companion match
GBX,0001193125-23-095751,2023-04-10,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,unclear,,,,,,,,,,,,,,,,no quarter+FY token found in EX-99.1/EX-99/8-K body
GBX,0001193125-23-177953,2023-06-29,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,A,2023,Q3,third quarter 2023,https://www.sec.gov/Archives/edgar/data/923120/000119312523177953/d504519dex991.htm,EX-99.1,d504519dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-23-177953/d504519dex991.htm,0000950170-23-030731,10-Q,2023-06-29,2023-05-31,2023,Q3,"for the quarterly period ended May 31, 2023",current-period quote found in EX-99.1 (d504519dex991.htm)
GBX,0001193125-23-239025,2023-09-21,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,A,2023,Q4,"fiscal fourth quarter ended on August 31, 2023",https://www.sec.gov/Archives/edgar/data/923120/000119312523239025/d551467dex991.htm,EX-99.1,d551467dex991.htm,fiscal_quarter_ended_with_companion_xbrl_fy,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-23-239025/d551467dex991.htm,0000950170-23-055208,10-K,2023-10-25,2023-08-31,2023,FY,"For the fiscal year ended August 31 , 2023",fiscal-quarter-ended fallback pattern + issuer XBRL companion match
GBX,0001193125-23-262210,2023-10-25,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,A,2023,Q4,Fourth Quarter and Fiscal Year 2023,https://www.sec.gov/Archives/edgar/data/923120/000119312523262210/d569401dex991.htm,EX-99.1,d569401dex991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-23-262210/d569401dex991.htm,0000950170-23-055208,10-K,2023-10-25,2023-08-31,2023,FY,"For the fiscal year ended August 31 , 2023",current-period quote found in EX-99.1 (d569401dex991.htm)
GBX,0001193125-24-002907,2024-01-05,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,A,2024,Q1,first quarter 2024,https://www.sec.gov/Archives/edgar/data/923120/000119312524002907/d120782dex991.htm,EX-99.1,d120782dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-24-002907/d120782dex991.htm,0000950170-24-002449,10-Q,2024-01-05,2023-11-30,2024,Q1,"for the quarterly period ended November 30, 2023",current-period quote found in EX-99.1 (d120782dex991.htm)
GBX,0001193125-24-087960,2024-04-05,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,A,2024,Q2,second quarter 2024,https://www.sec.gov/Archives/edgar/data/923120/000119312524087960/d785298dex991.htm,EX-99.1,d785298dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-24-087960/d785298dex991.htm,0000950170-24-042261,10-Q,2024-04-05,2024-02-29,2024,Q2,"for the quarterly period ended February 29, 2024",current-period quote found in EX-99.1 (d785298dex991.htm)
GBX,0001193125-24-175952,2024-07-08,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,A,2024,Q3,third quarter of fiscal 2024,https://www.sec.gov/Archives/edgar/data/923120/000119312524175952/d862272dex991.htm,EX-99.1,d862272dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-24-175952/d862272dex991.htm,0000950170-24-082097,10-Q,2024-07-08,2024-05-31,2024,Q3,"for the quarterly period ended May 31, 2024",current-period quote found in EX-99.1 (d862272dex991.htm)
GBX,0001193125-24-241871,2024-10-23,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,A,2024,Q4,Fourth Quarter and Fiscal Year 2024,https://www.sec.gov/Archives/edgar/data/923120/000119312524241871/d896656dex991.htm,EX-99.1,d896656dex991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-24-241871/d896656dex991.htm,0000950170-24-117047,10-K,2024-10-24,2024-08-31,2024,FY,"For the fiscal year ended August 31 , 2024",current-period quote found in EX-99.1 (d896656dex991.htm)
GBX,0001193125-25-003515,2025-01-08,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,A,2025,Q1,first quarter of fiscal 2025,https://www.sec.gov/Archives/edgar/data/923120/000119312525003515/d923742dex991.htm,EX-99.1,d923742dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-25-003515/d923742dex991.htm,0000950170-25-003839,10-Q,2025-01-10,2024-11-30,2025,Q1,"for the quarterly period ended November 30, 2024",current-period quote found in EX-99.1 (d923742dex991.htm)
GBX,0001193125-25-074671,2025-04-07,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,A,2025,Q2,second quarter of fiscal 2025,https://www.sec.gov/Archives/edgar/data/923120/000119312525074671/d942559dex991.htm,EX-99.1,d942559dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-25-074671/d942559dex991.htm,0000950170-25-052054,10-Q,2025-04-08,2025-02-28,2025,Q2,"for the quarterly period ended February 28, 2025",current-period quote found in EX-99.1 (d942559dex991.htm)
GBX,0001193125-25-154013,2025-07-01,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,A,2025,Q3,third quarter 2025,https://www.sec.gov/Archives/edgar/data/923120/000119312525154013/d867478dex991.htm,EX-99.1,d867478dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-25-154013/d867478dex991.htm,0000950170-25-092942,10-Q,2025-07-02,2025-05-31,2025,Q3,"for the quarterly period ended May 31, 2025",current-period quote found in EX-99.1 (d867478dex991.htm)
GBX,0001193125-25-253533,2025-10-28,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,A,2025,Q4,Fourth Quarter and 2025,https://www.sec.gov/Archives/edgar/data/923120/000119312525253533/d54114dex991.htm,EX-99.1,d54114dex991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-25-253533/d54114dex991.htm,0001193125-25-253612,10-K,2025-10-28,2025-08-31,2025,FY,"For the fiscal year ended August 31 , 2025",current-period quote found in EX-99.1 (d54114dex991.htm)
GBX,0001193125-26-145584,2026-04-07,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2026,Q2,second quarter 2026,https://www.sec.gov/Archives/edgar/data/923120/000119312526145584/gbx-ex99_1.htm,EX-99.1,gbx-ex99_1.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-26-145584/gbx-ex99_1.htm,0001193125-26-145619,10-Q,2026-04-07,2026-02-28,2026,Q2,"for the quarterly period ended February 28, 2026",current-period quote found in EX-99.1 (gbx-ex99_1.htm)
GIII,0001104659-25-119484,2025-12-09,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2026,Q3,third quarter of fiscal 2026,https://www.sec.gov/Archives/edgar/data/821002/000110465925119484/giii-20251204xex99d1.htm,EX-99.1,giii-20251204xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-25-119484/giii-20251204xex99d1.htm,0001104659-25-119655,10-Q,2025-12-09,2025-10-31,2025,Q3,"For the quarterly period ended October 31, 2025",current-period quote found in EX-99.1 (giii-20251204xex99d1.htm)
GIII,0001104659-26-026716,2026-03-12,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2026,Q4,Fourth Quarter Fiscal 2026,https://www.sec.gov/Archives/edgar/data/821002/000110465926026716/giii-20260312xex99d1.htm,EX-99.1,giii-20260312xex99d1.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-26-026716/giii-20260312xex99d1.htm,0001104659-26-033891,10-K,2026-03-24,2026-01-31,2025,FY,"For the fiscal year ended January 31 , 2026",current-period quote found in EX-99.1 (giii-20260312xex99d1.htm)
GIII,0001558370-23-010823,2023-06-06,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2024,Q1,FIRST QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/821002/000155837023010823/giii-20230606xex99d1.htm,EX-99.1,giii-20230606xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-010823/giii-20230606xex99d1.htm,0001558370-23-010832,10-Q,2023-06-06,2023-04-30,2023,Q1,"For the quarterly period ended April 30, 2023",current-period quote found in EX-99.1 (giii-20230606xex99d1.htm)
GIII,0001558370-23-015527,2023-09-07,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2024,Q2,SECOND QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/821002/000155837023015527/giii-20230907xex99d1.htm,EX-99.1,giii-20230907xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-015527/giii-20230907xex99d1.htm,0001558370-23-015551,10-Q,2023-09-07,2023-07-31,2023,Q2,"For the quarterly period ended July 31, 2023",current-period quote found in EX-99.1 (giii-20230907xex99d1.htm)
GIII,0001558370-23-019455,2023-12-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2024,Q3,THIRD QUARTER FISCAL 2024,https://www.sec.gov/Archives/edgar/data/821002/000155837023019455/giii-20231205xex99d1.htm,EX-99.1,giii-20231205xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-23-019455/giii-20231205xex99d1.htm,0001558370-23-019515,10-Q,2023-12-06,2023-10-31,2023,Q3,"For the quarterly period ended October 31, 2023",current-period quote found in EX-99.1 (giii-20231205xex99d1.htm)
GIII,0001558370-24-003166,2024-03-14,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2024,Q4,Fourth Quarter Fiscal 2024,https://www.sec.gov/Archives/edgar/data/821002/000155837024003166/giii-20240314xex99d1.htm,EX-99.1,giii-20240314xex99d1.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-003166/giii-20240314xex99d1.htm,0001558370-24-003856,10-K,2024-03-25,2024-01-31,2023,FY,"For the fiscal year ended January 31 , 2024",current-period quote found in EX-99.1 (giii-20240314xex99d1.htm)
GIII,0001558370-24-008936,2024-06-06,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2025,Q1,first quarter of fiscal 2025,https://www.sec.gov/Archives/edgar/data/821002/000155837024008936/giii-20240606xex99d1.htm,EX-99.1,giii-20240606xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-008936/giii-20240606xex99d1.htm,0001558370-24-008959,10-Q,2024-06-06,2024-04-30,2024,Q1,"For the quarterly period ended April 30, 2024",current-period quote found in EX-99.1 (giii-20240606xex99d1.htm)
GIII,0001558370-24-012596,2024-09-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2025,Q2,second quarter of fiscal 2025,https://www.sec.gov/Archives/edgar/data/821002/000155837024012596/giii-20240905xex99d1.htm,EX-99.1,giii-20240905xex99d1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001558370-24-012596/giii-20240905xex99d1.htm,0001558370-24-012652,10-Q,2024-09-06,2024-07-31,2024,Q2,"For the quarterly period ended July 31, 2024",current-period quote found in EX-99.1 (giii-20240905xex99d1.htm)
